	index	score	token	sentence	model	dimension	pos_tag	rsv	word
0	0	0.369192898273468	29	0	16	male	Fd	29	:
1	1	0.052904993295669556	17	0	16	male	Fp	28	.
2	2	0.04827245697379112	291	0	16	male	DA	27	el
3	3	0.02979171648621559	3551	0	16	male	AQ	26	menor
4	4	0.028886593878269196	2109	0	16	male	AQ	25	aplicable
5	5	0.022265711799263954	15	0	16	male	Fc	24	,
6	6	0.02091929316520691	271	0	16	male	DA	23	la
7	7	0.01851806789636612	2280	0	16	male	NC	22	producto
8	8	0.016681943088769913	1636	0	16	male	AQ	21	superior
9	9	0.013404329307377338	6564	0	16	male	AQ	20	diferente
10	10	0.013078168965876102	411	0	16	male	DI	19	una
11	11	0.010024195536971092	3287	0	16	male	AQ	18	responsable
12	12	0.009487134404480457	812	0	16	male	Z	17	0
13	13	0.008748805150389671	2512	0	16	male	VMN	16	decir
14	14	0.008602455258369446	1379	0	16	male	AQ	15	mayor
15	15	0.008239829912781715	334	0	16	male	DI	14	un
16	16	0.007834742777049541	2294	0	16	male	AQ	13	competente
17	17	0.00716280797496438	2439	0	16	male	AQ	12	titular
18	18	0.0068695638328790665	1564	0	16	male	AQ	11	nacional
19	19	0.0059241545386612415	16	0	16	male	Fg	10	-
20	20	0.0057741375640034676	1796	0	16	male	NC	9	miembro
21	21	0.0057291206903755665	1597	0	16	male	PI	8	otro
22	22	0.00567693030461669	2419	0	16	male	AQ	7	inferior
23	23	0.005476586055010557	1563	0	16	male	PI	6	otra
24	24	0.004885652102530003	1577	0	16	male	PI	5	uno
25	25	0.004862234927713871	4831	0	16	male	AQ	4	independiente
26	26	0.004723649937659502	1974	0	16	male	AQ	3	natural
27	27	0.004632794298231602	5849	0	16	male	AQ	2	humano
28	28	0.004556932486593723	336	0	16	male	DP	1	su
0	0	0.11712462455034256	17	1	16	male	Fp	29	.
1	1	0.05972529947757721	302	1	16	male	CS	28	que
2	2	0.044794462621212006	0	1	16	male	AQ	27	<s>
3	3	0.0236536655575037	15	1	16	male	Fc	26	,
4	4	0.015232614241540432	261	1	16	male	SP	25	de
5	5	0.01505917776376009	12	1	16	male	Fpt	24	)
6	6	0.012712636031210423	29	1	16	male	Fd	23	:
7	7	0.011346808634698391	294	1	16	male	CC	22	y
8	8	0.009980612434446812	308	1	16	male	SP	21	del
9	9	0.008839420042932034	291	1	16	male	DA	20	el
10	10	0.007464779075235128	10121	1	16	male	AQ	19	blanco
11	11	0.005362864583730698	30	1	16	male	AQ	18	;
12	12	0.005114602856338024	607	1	16	male	AQ	17	ico
13	13	0.004921393934637308	3752	1	16	male	AQ	16	dor
14	14	0.00396355427801609	290	1	16	male	SP	15	en
15	15	0.0038653502706438303	1695	1	16	male	NC	14	eno
16	16	0.00384061923250556	271	1	16	male	DA	13	la
17	17	0.0038016964681446552	2242	1	16	male	PR	12	donde
18	18	0.0036648144014179707	499	1	16	male	AQ	11	ido
19	19	0.0036633554846048355	340	1	16	male	Z	10	1
20	20	0.003247568616643548	202	1	16	male		9	
21	21	0.003231438808143139	320	1	16	male	PP	8	te
22	22	0.002666965825483203	385	1	16	male	RN	7	no
23	23	0.002631180454045534	520	1	16	male	AQ	6	ador
24	24	0.002590400166809559	468	1	16	male	DA	5	el
25	25	0.0024532878305763006	310	1	16	male	AQ	4	to
26	26	0.0024397089146077633	2290	1	16	male	NC	3	ano
27	27	0.002172287553548813	554	1	16	male	CS	2	si
28	28	0.0021556878928095102	1322	1	16	male	AQ	1	%
0	0	0.15459759533405304	29	2	16	male	Fd	29	:
1	1	0.0771402046084404	5510	2	16	male	NC	28	hijo
2	2	0.06287521868944168	2439	2	16	male	AQ	27	titular
3	3	0.04517163336277008	1527	2	16	male	NC	26	mujer
4	4	0.037691451609134674	291	2	16	male	DA	25	el
5	5	0.03538006544113159	3551	2	16	male	AQ	24	menor
6	6	0.032137416303157806	7431	2	16	male	NC	23	madre
7	7	0.029281381517648697	334	2	16	male	DI	22	un
8	8	0.02085147798061371	1796	2	16	male	NC	21	miembro
9	9	0.01717892661690712	17	2	16	male	Fp	20	.
10	10	0.01449138205498457	411	2	16	male	DI	19	una
11	11	0.013664785772562027	9673	2	16	male	NC	18	hombre
12	12	0.011878479272127151	1564	2	16	male	AQ	17	nacional
13	13	0.01179538480937481	271	2	16	male	DA	16	la
14	14	0.008238873444497585	1789	2	16	male	NC	15	persona
15	15	0.007974620908498764	336	2	16	male	DP	14	su
16	16	0.007037175353616476	15	2	16	male	Fc	13	,
17	17	0.006563402246683836	17398	2	16	male	NC	12	tutor
18	18	0.0063002947717905045	1577	2	16	male	PI	11	uno
19	19	0.0060800351202487946	4831	2	16	male	AQ	10	independiente
20	20	0.005477328784763813	14295	2	16	male	NC	9	autora
21	21	0.00535894650965929	29166	2	16	male	Fs	8	....
22	22	0.005078596994280815	9280	2	16	male	NC	7	padre
23	23	0.004647327587008476	8520	2	16	male	AQ	6	propietario
24	24	0.004646084271371365	1379	2	16	male	AQ	5	mayor
25	25	0.00443919887766242	3913	2	16	male	PR	4	quien
26	26	0.0041157943196594715	5849	2	16	male	AQ	3	humano
27	27	0.004053488373756409	1867	2	16	male	AQ	2	trabajador
28	28	0.003937481436878443	4950	2	16	male	NC	1	niño
0	0	0.12507709860801697	17	3	16	male	Fp	29	.
1	1	0.06457886844873428	302	3	16	male	CS	28	que
2	2	0.045008692890405655	554	3	16	male	CS	27	si
3	3	0.04165474697947502	1379	3	16	male	AQ	26	mayor
4	4	0.037215858697891235	0	3	16	male	AQ	25	<s>
5	5	0.03308514505624771	5510	3	16	male	NC	24	hijo
6	6	0.030019273981451988	29	3	16	male	Fd	23	:
7	7	0.029457058757543564	15	3	16	male	Fc	22	,
8	8	0.014163829386234283	291	3	16	male	DA	21	el
9	9	0.013708991929888725	261	3	16	male	SP	20	de
10	10	0.013513827696442604	294	3	16	male	CC	19	y
11	11	0.010229580104351044	10251	3	16	male	NC	18	apellidos
12	12	0.00892607867717743	3551	3	16	male	AQ	17	menor
13	13	0.007061449345201254	15690	3	16	male	AQ	16	nacido
14	14	0.0063345166854560375	15813	3	16	male	NC	15	dni
15	15	0.006165611557662487	2439	3	16	male	AQ	14	titular
16	16	0.006143208593130112	1561	3	16	male	I	13	si
17	17	0.0055668470449745655	9280	3	16	male	NC	12	padre
18	18	0.005565965548157692	19643	3	16	male	NC	11	hermano
19	19	0.005554861389100552	271	3	16	male	DA	10	la
20	20	0.005450798664242029	336	3	16	male	DP	9	su
21	21	0.005009851418435574	3913	3	16	male	PR	8	quien
22	22	0.0048694247379899025	14846	3	16	male	AQ	7	legítimo
23	23	0.004801522009074688	6006	3	16	male	NC	6	nif
24	24	0.004473991226404905	2878	3	16	male	AQ	5	legal
25	25	0.0044282530434429646	12	3	16	male	Fpt	4	)
26	26	0.00411596754565835	1974	3	16	male	AQ	3	natural
27	27	0.004102878272533417	31479	3	16	male	AQ	2	lido
28	28	0.0039756810292601585	2293	3	16	male	NC	1	cargo
0	0	0.3352518081665039	29	4	16	male	Fd	29	:
1	1	0.0557711124420166	334	4	16	male	DI	28	un
2	2	0.048568643629550934	411	4	16	male	DI	27	una
3	3	0.04251299798488617	291	4	16	male	DA	26	el
4	4	0.03382426127791405	271	4	16	male	DA	25	la
5	5	0.021122924983501434	17	4	16	male	Fp	24	.
6	6	0.02058533951640129	261	4	16	male	SP	23	de
7	7	0.01188085786998272	3551	4	16	male	AQ	22	menor
8	8	0.011632425710558891	336	4	16	male	DP	21	su
9	9	0.011202942579984665	15	4	16	male	Fc	20	,
10	10	0.009272068738937378	2419	4	16	male	AQ	19	inferior
11	11	0.00857631303369999	2512	4	16	male	VMN	18	decir
12	12	0.008197830058634281	3260	4	16	male	Fd	17	:
13	13	0.007999390363693237	349	4	16	male	SP	16	por
14	14	0.007875905372202396	1665	4	16	male	RG	15	siempre
15	15	0.007159688044339418	6564	4	16	male	AQ	14	diferente
16	16	0.006639099679887295	1379	4	16	male	AQ	13	mayor
17	17	0.005500475876033306	290	4	16	male	SP	12	en
18	18	0.005143280606716871	1636	4	16	male	AQ	11	superior
