	index	score	token	sentence	model	dimension	pos_tag	rsv	word
0	0	0.04633807763457298	1498	0	5	male	AQ	29	posible
1	1	0.03463416546583176	2209	0	5	male	AQ	28	necesario
2	2	0.01855839230120182	1165	0	5	male	RG	27	así
3	3	0.018206419423222542	2762	0	5	male	AQ	26	gratis
4	4	0.011850307695567608	4930	0	5	male	AQ	25	imposible
5	5	0.01060599647462368	3154	0	5	male	AQ	24	fácil
6	6	0.010302315466105938	7894	0	5	male	AQ	23	gratuito
7	7	0.010054242797195911	1335	0	5	male	AQ	22	importante
8	8	0.009266899898648262	1000	0	5	male	PD	21	eso
9	9	0.009089376777410507	2354	0	5	male	AQ	20	cierto
10	10	0.008491547778248787	4847	0	5	male	AQ	19	legal
11	11	0.008260280825197697	2461	0	5	male	AQ	18	bueno
12	12	0.007697607856243849	8203	0	5	male	AQ	17	recomendable
13	13	0.0072563099674880505	4892	0	5	male	AQ	16	sencillo
14	14	0.007163971662521362	1864	0	5	male	NC	15	verdad
15	15	0.006985988933593035	3247	0	5	male	AQ	14	suficiente
16	16	0.006847562734037638	3686	0	5	male	AQ	13	interesante
17	17	0.00671924464404583	946	0	5	male	PD	12	esto
18	18	0.006404160056263208	866	0	5	male	AQ	11	mejor
19	19	0.00579279288649559	13677	0	5	male	AQ	10	obligatorio
20	20	0.005665671080350876	5991	0	5	male	AQ	9	gratuita
21	21	0.0053694238886237144	9146	0	5	male	AQ	8	maravilloso
22	22	0.005172292701900005	6769	0	5	male	AQ	7	correcto
23	23	0.004904541652649641	4124	0	5	male	AQ	6	perfecto
24	24	0.0047702910378575325	3621	0	5	male	AQ	5	fundamental
25	25	0.0046895453706383705	8516	0	5	male	AQ	4	imprescindible
26	26	0.004554498940706253	3762	0	5	male	AQ	3	excelente
27	27	0.004490467254072428	3527	0	5	male	AQ	2	diferente
28	28	0.004092340357601643	1056	0	5	male	AQ	1	nuestro
0	0	0.043959807604551315	4124	1	5	male	AQ	29	perfecto
1	1	0.03963582590222359	2461	1	5	male	AQ	28	bueno
2	2	0.030395060777664185	10472	1	5	male	AQ	27	precioso
3	3	0.028578225523233414	9146	1	5	male	AQ	26	maravilloso
4	4	0.024723216891288757	6626	1	5	male	AQ	25	genial
5	5	0.021223684772849083	24114	1	5	male	AQ	24	guapo
6	6	0.01973399706184864	8683	1	5	male	AQ	23	hermoso
7	7	0.0182292889803648	3527	1	5	male	AQ	22	diferente
8	8	0.017135679721832275	9276	1	5	male	AQ	21	amable
9	9	0.015291307121515274	8174	1	5	male	AQ	20	divertido
10	10	0.013645987026393414	20501	1	5	male	AQ	19	encantador
11	11	0.009415842592716217	3762	1	5	male	AQ	18	excelente
12	12	0.009258262813091278	7152	1	5	male	AQ	17	bonito
13	13	0.009213325567543507	6499	1	5	male	AQ	16	malo
14	14	0.008603650145232677	2541	1	5	male	AQ	15	grande
15	15	0.008249483071267605	1104	1	5	male	AQ	14	nuevo
16	16	0.007926038466393948	13897	1	5	male	PX	13	tuyo
17	17	0.007922925986349583	866	1	5	male	AQ	12	mejor
18	18	0.00788398738950491	6033	1	5	male	NC	11	chico
19	19	0.0078210374340415	16460	1	5	male	AQ	10	estupendo
20	20	0.007392884697765112	8254	1	5	male	AQ	9	distinto
21	21	0.007340202108025551	2546	1	5	male	AQ	8	joven
22	22	0.006902989000082016	5013	1	5	male	AQ	7	feliz
23	23	0.006717497017234564	1335	1	5	male	AQ	6	importante
24	24	0.00618129363283515	11540	1	5	male	AQ	5	peligroso
25	25	0.0061529045924544334	5871	1	5	male	AQ	4	agradable
26	26	0.005637763999402523	4384	1	5	male	AQ	3	enorme
27	27	0.0055054533295333385	8875	1	5	male	AQ	2	gay
28	28	0.00543487211689353	5511	1	5	male	AQ	1	espectacular
0	0	0.02476923167705536	2822	2	5	male	NC	29	padre
1	1	0.01723145879805088	4124	2	5	male	AQ	28	perfecto
2	2	0.0145353302359581	2821	2	5	male	NC	27	hijo
3	3	0.013793873600661755	2629	2	5	male	NC	26	madre
4	4	0.012670530937612057	9204	2	5	male	DP	25	suyo
5	5	0.012289193458855152	2461	2	5	male	AQ	24	bueno
6	6	0.009502023458480835	17396	2	5	male	AQ	23	inocente
7	7	0.009274237789213657	3659	2	5	male	NC	22	amigo
8	8	0.008992218412458897	3376	2	5	male	AQ	21	humano
9	9	0.008912834338843822	3527	2	5	male	AQ	20	diferente
10	10	0.008843457326292992	824	2	5	male	PI	19	uno
11	11	0.008777080103754997	11693	2	5	male	AQ	18	adulto
12	12	0.00823230855166912	298	2	5	male	DA	17	el
13	13	0.007048339117318392	2418	2	5	male	PP	16	usted
14	14	0.006645733956247568	9276	2	5	male	AQ	15	amable
15	15	0.00636943569406867	1086	2	5	male	PP	14	yo
16	16	0.006255479995161295	5013	2	5	male	AQ	13	feliz
17	17	0.006189101841300726	9146	2	5	male	AQ	12	maravilloso
18	18	0.006138279568403959	1020	2	5	male	PI	11	otro
19	19	0.005902067758142948	8254	2	5	male	AQ	10	distinto
20	20	0.005702646914869547	2209	2	5	male	AQ	9	necesario
21	21	0.005665044765919447	5067	2	5	male	NC	8	hermano
22	22	0.005647637415677309	4136	2	5	male	AQ	7	familiar
23	23	0.005567841697484255	887	2	5	male	AQ	6	mayor
24	24	0.005527416244149208	1056	2	5	male	DP	5	nuestro
25	25	0.005422243382781744	5715	2	5	male	AQ	4	protagonista
26	26	0.005359512288123369	5723	2	5	male	AQ	3	verdadero
27	27	0.005336153320968151	12953	2	5	male	AQ	2	santo
28	28	0.005301170516759157	1104	2	5	male	AQ	1	nuevo
0	0	0.024913718923926353	4124	3	5	male	AQ	29	perfecto
1	1	0.016622645780444145	2461	3	5	male	AQ	28	bueno
2	2	0.012993684969842434	9204	3	5	male	DP	27	suyo
3	3	0.011191005818545818	887	3	5	male	AQ	26	mayor
4	4	0.010801069438457489	1056	3	5	male	DP	25	nuestro
5	5	0.010562178678810596	3527	3	5	male	AQ	24	diferente
6	6	0.010541609488427639	298	3	5	male	DA	23	el
7	7	0.009500790387392044	824	3	5	male	PI	22	uno
8	8	0.009384811855852604	3659	3	5	male	NC	21	amigo
9	9	0.008410654030740261	2418	3	5	male	PP	20	usted
10	10	0.008004420436918736	1086	3	5	male	PP	19	yo
11	11	0.007804106920957565	9276	3	5	male	AQ	18	amable
12	12	0.007611345965415239	9146	3	5	male	AQ	17	maravilloso
13	13	0.007586626335978508	1104	3	5	male	AQ	16	nuevo
14	14	0.007340913638472557	2822	3	5	male	NC	15	padre
15	15	0.007214632350951433	1020	3	5	male	PI	14	otro
16	16	0.006730666384100914	8254	3	5	male	AQ	13	distinto
17	17	0.006705321371555328	2209	3	5	male	AQ	12	necesario
18	18	0.006218512076884508	3762	3	5	male	AQ	11	excelente
19	19	0.006181044038385153	5723	3	5	male	AQ	10	verdadero
20	20	0.006095769815146923	10472	3	5	male	AQ	9	precioso
21	21	0.006064053159207106	13897	3	5	male	PX	8	tuyo
22	22	0.0058169737458229065	3006	3	5	male	AQ	7	menor
23	23	0.005801931489259005	2821	3	5	male	NC	6	hijo
24	24	0.0051663522608578205	11693	3	5	male	AQ	5	adulto
25	25	0.00513716833665967	3376	3	5	male	AQ	4	humano
26	26	0.00513653177767992	305	3	5	male	DI	3	un
27	27	0.005134322680532932	5067	3	5	male	NC	2	hermano
28	28	0.0051250820979475975	17396	3	5	male	AQ	1	inocente
0	0	0.019206559285521507	10472	4	5	male	AQ	29	precioso
1	1	0.014862995594739914	1086	4	5	male	PP	28	yo
2	2	0.01389027014374733	3659	4	5	male	NC	27	amigo
3	3	0.013271274976432323	2822	4	5	male	NC	26	padre
4	4	0.013144297525286674	9146	4	5	male	AQ	25	maravilloso
5	5	0.011360274627804756	4124	4	5	male	AQ	24	perfecto
6	6	0.009429051540791988	20501	4	5	male	AQ	23	encantador
7	7	0.008778714574873447	1104	4	5	male	AQ	22	nuevo
8	8	0.008302520960569382	2546	4	5	male	AQ	21	joven
9	9	0.008102810010313988	9204	4	5	male	DP	20	suyo
10	10	0.00768766226246953	9276	4	5	male	AQ	19	amable
11	11	0.007449205499142408	5013	4	5	male	AQ	18	feliz
12	12	0.007287159096449614	6626	4	5	male	AQ	17	genial
13	13	0.006590974982827902	2461	4	5	male	AQ	16	bueno
14	14	0.006360920611768961	3762	4	5	male	AQ	15	excelente
15	15	0.006187634542584419	8683	4	5	male	AQ	14	hermoso
16	16	0.006097794976085424	5067	4	5	male	NC	13	hermano
17	17	0.006074526347219944	6737	4	5	male	NC	12	escritor
18	18	0.005570238456130028	2629	4	5	male	NC	11	madre
19	19	0.005053042434155941	4136	4	5	male	AQ	10	familiar
20	20	0.004969481378793716	17907	4	5	male	NC	9	mão
21	21	0.004936026409268379	6748	4	5	male	AQ	8	viejo
22	22	0.004856368526816368	16460	4	5	male	AQ	7	estupendo
23	23	0.004654796794056892	2821	4	5	male	NC	6	hijo
24	24	0.004510284401476383	468	4	5	male	DP	5	mi
25	25	0.004333045333623886	17396	4	5	male	AQ	4	inocente
26	26	0.004331247881054878	13390	4	5	male	AQ	3	humilde
27	27	0.004226043354719877	12953	4	5	male	AQ	2	santo
28	28	0.004202680196613073	3527	4	5	male	AQ	1	diferente
0	0	0.024986514821648598	4891	5	5	male	NC	29	profesor
1	1	0.01425005029886961	9276	5	5	male	AQ	28	amable
2	2	0.014206099323928356	3762	5	5	male	AQ	27	excelente
3	3	0.013945472426712513	3651	5	5	male	AQ	26	responsable
4	4	0.01394339744001627	2209	5	5	male	AQ	25	necesario
