	index	score	token	sentence	model	dimension	pos_tag	rsv	word
0	0	0.010019258596003056	16242	0	14	male	VMN	29	decir
1	1	0.006405635736882687	18792	0	14	male	AQ	28	contrario
2	2	0.006207024212926626	107	0	14	male	Faa	27	¡
3	3	0.006021395325660706	17877	0	14	male	AQ	26	demo
4	4	0.005323005374521017	100	0	14	male	NC	25	x
5	5	0.0043010711669921875	10262	0	14	male	AQ	24	dir
6	6	0.0041191172786056995	30585	0	14	male	AQ	23	cierto
7	7	0.003961289767175913	10232	0	14	male	NC	22	pag
8	8	0.00391847500577569	11313	0	14	male	AQ	21	libre
9	9	0.003860212629660964	13990	0	14	male	AQ	20	posible
10	10	0.0036939254496246576	6653	0	14	male	VSI	19	es
11	11	0.0033738156780600548	6911	0	14	male	RG	18	más
12	12	0.0031916399020701647	28	0	14	male	NC	17	/
13	13	0.0030296698678284883	24505	0	14	male	AQ	16	libres
14	14	0.0029696288984268904	9370	0	14	male	PP	15	él
15	15	0.0029645892791450024	6584	0	14	male	DA	14	el
16	16	0.0029121909756213427	7926	0	14	male	RG	13	bien
17	17	0.002773066284134984	31107	0	14	male	AQ	12	ciudadanos
18	18	0.0027210956905037165	6623	0	14	male	SP	11	al
19	19	0.0025840154848992825	23732	0	14	male	AQ	10	uu
20	20	0.0025660444516688585	10436	0	14	male	AQ	9	simple
21	21	0.002507333643734455	8663	0	14	male	RG	8	así
22	22	0.002505732234567404	7096	0	14	male	NC	7	##co
23	23	0.0024731429293751717	6642	0	14	male	SP	6	por
24	24	0.0024686306715011597	119	0	14	male	NC	5	¹
25	25	0.002444565761834383	11147	0	14	male	AQ	4	político
26	26	0.002416781382635236	8237	0	14	male	PI	3	otros
27	27	0.002307512564584613	47858	0	14	male	NC	2	##lativo
28	28	0.002283490030094981	7500	0	14	male	AQ	1	solo
0	0	0.013013959862291813	16242	1	14	male	VMN	29	decir
1	1	0.010095334611833096	26204	1	14	male	AQ	28	buen
2	2	0.009572867304086685	107	1	14	male	Faa	27	¡
3	3	0.007733901962637901	7926	1	14	male	RG	26	bien
4	4	0.0068168737925589085	13154	1	14	male	AQ	25	vocal
5	5	0.006744564510881901	10436	1	14	male	AQ	24	simple
6	6	0.006301283370703459	9972	1	14	male	AQ	23	alto
7	7	0.0056744227185845375	8288	1	14	male	AQ	22	popular
8	8	0.005438013933598995	113	1	14	male	AQ	21	«
9	9	0.004902182146906853	27965	1	14	male	AQ	20	##pec
10	10	0.004784879740327597	12882	1	14	male	AQ	19	puesto
11	11	0.00477523822337389	25668	1	14	male	NC	18	salud
12	12	0.004061842802911997	9418	1	14	male	PI	17	poco
13	13	0.003721563844010234	6584	1	14	male	DA	16	el
14	14	0.003414702834561467	11313	1	14	male	AQ	15	libre
15	15	0.003408446442335844	39226	1	14	male	AQ	14	excelente
16	16	0.0033971776720136404	42494	1	14	male	AQ	13	loco
17	17	0.0033804208505898714	18792	1	14	male	AQ	12	contrario
18	18	0.0030273976735770702	49	1	14	male	AQ	11	d
19	19	0.0030165845528244972	30692	1	14	male	AQ	10	duro
20	20	0.0030086678452789783	11799	1	14	male	AQ	9	conocido
21	21	0.002979176351800561	7096	1	14	male	AQ	8	##co
22	22	0.002948744921013713	19587	1	14	male	AQ	7	blanco
23	23	0.00291804107837379	11590	1	14	male	PD	6	esto
24	24	0.0028998716734349728	47293	1	14	male	AQ	5	frío
25	25	0.002757391892373562	30585	1	14	male	AQ	4	cierto
26	26	0.0027485208120197058	36085	1	14	male	AQ	3	lento
