	index	score	token	sentence	model	dimension	pos_tag	rsv	word
0	0	0.09249431639909744	344	0	1	male	DA	29	el
1	1	0.05824429541826248	355	0	1	male	DI	28	un
2	2	0.03244321793317795	80	0	1	male	Fd	27	:
3	3	0.03082968108355999	313	0	1	male	SP	26	de
4	4	0.023421691730618477	741	0	1	male	DP	25	mi
5	5	0.01529062632471323	527	0	1	male	Fs	24	...
6	6	0.01514433417469263	408	0	1	male	DI	23	una
7	7	0.012853742577135563	1480	0	1	male	PP	22	yo
8	8	0.010881160385906696	1178	0	1	male	AQ	21	nuestro
9	9	0.010820262134075165	375	0	1	male	DP	20	su
10	10	0.010604755952954292	332	0	1	male	DA	19	la
11	11	0.008994342759251595	68	0	1	male	Fp	18	.
12	12	0.007406188640743494	342	0	1	male	CC	17	y
13	13	0.005379716400057077	469	0	1	male	CS	16	como
14	14	0.005272927228361368	587	0	1	male	DP	15	tu
15	15	0.005252119619399309	1320	0	1	male	PR	14	quien
16	16	0.005094083491712809	341	0	1	male	CS	13	que
17	17	0.004869288764894009	1218	0	1	male	PI	12	otro
18	18	0.004443295765668154	995	0	1	male	PI	11	uno
19	19	0.004258681088685989	4827	0	1	male	AQ	10	humano
20	20	0.004206777550280094	35499	0	1	male	AQ	9	juan
21	21	0.0038748958613723516	2173	0	1	male	NC	8	hombre
22	22	0.003824125276878476	1663	0	1	male	PP	7	él
23	23	0.003800684120506048	4368	0	1	male	PT	6	quién
24	24	0.003579383948817849	400	0	1	male	SP	5	para
25	25	0.0035592394415289164	2874	0	1	male	NC	4	pablo
26	26	0.003462722525000572	851	0	1	male	AQ	3	mejor
27	27	0.0030499130953103304	728	0	1	male	RG	2	muy
28	28	0.002975120907649398	320	0	1	male	SP	1	a
0	0	0.08301830291748047	355	1	1	male	DI	29	un
1	1	0.05280470475554466	344	1	1	male	DA	28	el
2	2	0.024915361776947975	313	1	1	male	SP	27	de
3	3	0.024401983246207237	24339	1	1	male	AQ	26	guapo
4	4	0.017233876511454582	728	1	1	male	RG	25	muy
5	5	0.014696748927235603	8451	1	1	male	AQ	24	genial
6	6	0.012686739675700665	13257	1	1	male	AQ	23	gay
7	7	0.011700100265443325	80	1	1	male	Fd	22	:
8	8	0.0116446353495121	408	1	1	male	DI	21	una
9	9	0.011293255724012852	11258	1	1	male	AQ	20	impresionante
10	10	0.010439933277666569	3333	1	1	male	AQ	19	bueno
11	11	0.010024165734648705	469	1	1	male	CS	18	como
12	12	0.009768442250788212	527	1	1	male	Fs	17	...
13	13	0.009559568017721176	12158	1	1	male	AQ	16	precioso
14	14	0.008188854902982712	6099	1	1	male	AQ	15	perfecto
15	15	0.008033959195017815	333	1	1	male	NC	14	m
16	16	0.007841499522328377	741	1	1	male	DP	13	mi
17	17	0.007238343823701143	341	1	1	male	CS	12	que
18	18	0.0071831364184618	5730	1	1	male	AQ	11	espectacular
19	19	0.006924353539943695	25447	1	1	male	AQ	10	feo
20	20	0.006726573221385479	33854	1	1	male	AQ	9	encantador
21	21	0.006629609037190676	30056	1	1	male	AQ	8	increible
22	22	0.0061661130748689175	13445	1	1	male	AQ	7	hermoso
23	23	0.00585250835865736	21188	1	1	male	AQ	6	tremendo
24	24	0.005581858102232218	587	1	1	male	DP	5	tu
25	25	0.0053810547105968	4808	1	1	male	AQ	4	negro
26	26	0.005364252720028162	8189	1	1	male	AQ	3	malo
27	27	0.004885518923401833	3823	1	1	male	AQ	2	grande
28	28	0.0048716869205236435	48970	1	1	male	AQ	1	buenísimo
0	0	0.14883306622505188	355	2	1	male	DI	29	un
1	1	0.11496689915657043	344	2	1	male	DA	28	el
2	2	0.08365917950868607	313	2	1	male	SP	27	de
3	3	0.025933366268873215	80	2	1	male	Fd	26	:
4	4	0.024230526760220528	408	2	1	male	DI	25	una
5	5	0.0180878397077322	527	2	1	male	Fs	24	...
6	6	0.012996848672628403	68	2	1	male	Fp	23	.
7	7	0.011086560785770416	741	2	1	male	DP	22	mi
8	8	0.010371360927820206	332	2	1	male	DA	21	la
9	9	0.007693844381719828	341	2	1	male	CS	20	que
10	10	0.006324922665953636	1218	2	1	male	PI	19	otro
11	11	0.006129138171672821	35499	2	1	male	AQ	18	juan
12	12	0.005404452793300152	314	2	1	male	NC	17	l
13	13	0.005126831121742725	50095	2	1	male	AQ	16	jose
14	14	0.00491933012381196	371	2	1	male	SP	15	del
15	15	0.00477256067097187	1178	2	1	male	DP	14	nuestro
16	16	0.004139448516070843	320	2	1	male	SP	13	a
17	17	0.003998955246061087	1734	2	1	male	AQ	12	juan
18	18	0.00399381946772337	587	2	1	male	DP	11	tu
19	19	0.003892075503244996	469	2	1	male	CS	10	como
20	20	0.0038202519062906504	375	2	1	male	DP	9	su
21	21	0.003739170031622052	728	2	1	male	RG	8	muy
22	22	0.003718961263075471	311	2	1	male	AQ	7	d
23	23	0.003236140124499798	333	2	1	male	AQ	6	m
24	24	0.0028184866532683372	1034	2	1	male	AQ	5	español
25	25	0.0027961875312030315	995	2	1	male	PI	4	uno
26	26	0.0026266975328326225	1599	2	1	male	AQ	3	josé
27	27	0.0025966293178498745	4302	2	1	male	NC	2	q
28	28	0.0024893181398510933	13257	2	1	male	AQ	1	gay
0	0	0.1276213377714157	344	3	1	male	DA	29	el
1	1	0.07582595199346542	355	3	1	male	DI	28	un
2	2	0.06585419923067093	313	3	1	male	SP	27	de
3	3	0.03610812872648239	80	3	1	male	Fd	26	:
4	4	0.02312372252345085	741	3	1	male	DP	25	mi
5	5	0.016716506332159042	527	3	1	male	Fs	24	...
6	6	0.01182725839316845	1218	3	1	male	PI	23	otro
7	7	0.010752838104963303	408	3	1	male	DI	22	una
8	8	0.010469590313732624	587	3	1	male	DP	21	tu
9	9	0.00999446026980877	1178	3	1	male	DP	20	nuestro
10	10	0.009954298846423626	35499	3	1	male	AQ	19	juan
11	11	0.00972589198499918	68	3	1	male	Fp	18	.
12	12	0.00782005488872528	341	3	1	male	CS	17	que
13	13	0.007498948369175196	50095	3	1	male	AQ	16	jose
14	14	0.0072331735864281654	1480	3	1	male	PP	15	yo
15	15	0.006402470171451569	1734	3	1	male	AQ	14	juan
16	16	0.0061590964905917645	332	3	1	male	DA	13	la
17	17	0.005703204311430454	314	3	1	male	NC	12	l
18	18	0.005677127279341221	333	3	1	male	AQ	11	m
19	19	0.005647716578096151	995	3	1	male	PI	10	uno
20	20	0.005424346309155226	17714	3	1	male	AQ	9	mio
21	21	0.005127908196300268	320	3	1	male	SP	8	a
22	22	0.004868853371590376	375	3	1	male	DP	7	su
23	23	0.004578141029924154	311	3	1	male	AQ	6	d
24	24	0.004388033878058195	538	3	1	male	DD	5	este
25	25	0.004295227117836475	469	3	1	male	CS	4	como
26	26	0.0041769337840378284	4302	3	1	male	NC	3	q
27	27	0.00412583164870739	4042	3	1	male	AQ	2	david
28	28	0.0037669744342565536	728	3	1	male	RG	1	muy
0	0	0.12496400624513626	344	4	1	male	DA	29	el
1	1	0.04449552670121193	50095	4	1	male	AQ	28	jose
2	2	0.04206649214029312	355	4	1	male	DI	27	un
3	3	0.03361739590764046	35499	4	1	male	AQ	26	juan
4	4	0.026096735149621964	80	4	1	male	Fd	25	:
5	5	0.02404426597058773	313	4	1	male	SP	24	de
