	index	score	token	sentence	model	dimension	pos_tag	rsv	word
0	0	0.18810687959194183	3	0	2	male	NC	29	[unk]
1	1	0.030456900596618652	2551	0	2	male	AQ	28	cierto
2	2	0.01905221678316593	1012	0	2	male	SP	27	a
3	3	0.018630094826221466	9304	0	2	male	AQ	26	mio
4	4	0.016384441405534744	1277	0	2	male	DD	25	este
5	5	0.013541344553232193	1597	0	2	male	NC	24	verdad
6	6	0.011519602499902248	1098	0	2	male	Z	23	1
7	7	0.01086824294179678	1491	0	2	male	AQ	22	bueno
8	8	0.01048472709953785	2368	0	2	male	AQ	21	posible
9	9	0.007816281169652939	5013	0	2	male	AQ	20	imposible
10	10	0.007813478820025921	3840	0	2	male	RG	19	asi
11	11	0.007794950623065233	2401	0	2	male	AQ	18	igual
12	12	0.007305251434445381	3190	0	2	male	AQ	17	necesario
13	13	0.0070501710288226604	1023	0	2	male	NC	16	m
14	14	0.006805431563407183	1129	0	2	male	Z	15	2
15	15	0.006694573909044266	1011	0	2	male	NC	14	p
16	16	0.006398686673492193	1570	0	2	male	VMN	13	decir
17	17	0.006397774443030357	1039	0	2	male	DA	12	el
18	18	0.006265300326049328	9911	0	2	male	AQ	11	falso
19	19	0.006151661742478609	4014	0	2	male	AQ	10	malo
20	20	0.00586095592007041	1149	0	2	male	DD	9	esta
21	21	0.005263102240860462	1015	0	2	male	NC	8	s
22	22	0.005171365570276976	1041	0	2	male	CS	7	que
23	23	0.004839378874748945	1009	0	2	male	SP	6	de
24	24	0.0048281168565154076	1614	0	2	male	PI	5	uno
25	25	0.004688313230872154	1013	0	2	male	AQ	4	c
26	26	0.004569011740386486	1370	0	2	male	RG	3	tan
27	27	0.0045228321105241776	5126	0	2	male	NC	2	verano
28	28	0.0043290830217301846	1827	0	2	male	AQ	1	nuevo
0	0	0.08947259932756424	1491	1	2	male	AQ	29	bueno
1	1	0.03186388313770294	6910	1	2	male	PX	28	suyo
2	2	0.03126931190490723	6460	1	2	male	AQ	27	inteligente
3	3	0.02473936416208744	11095	1	2	male	AQ	26	guapo
4	4	0.024384519085288048	4014	1	2	male	AQ	25	malo
5	5	0.021318469196558	5477	1	2	male	AQ	24	divertido
6	6	0.02027861587703228	5617	1	2	male	PX	23	tuyo
7	7	0.018538950011134148	7057	1	2	male	AQ	22	brillante
8	8	0.017872944474220276	8708	1	2	male	AQ	21	leal
9	9	0.01649210788309574	5525	1	2	male	AQ	20	dulce
10	10	0.01534437295049429	11453	1	2	male	AQ	19	encantador
11	11	0.01433628611266613	6495	1	2	male	AQ	18	agradable
12	12	0.014174249954521656	13814	1	2	male	AQ	17	asombroso
13	13	0.013916078954935074	9304	1	2	male	AQ	16	mio
14	14	0.013568171299993992	4710	1	2	male	AQ	15	duro
15	15	0.013369797728955746	3765	1	2	male	AQ	14	listo
16	16	0.011760519817471504	8965	1	2	male	AQ	13	estupendo
17	17	0.011108734644949436	6525	1	2	male	AQ	12	gracioso
18	18	0.010631980374455452	21973	1	2	male	AQ	11	tierno
19	19	0.010566278360784054	6391	1	2	male	AQ	10	amable
20	20	0.010473557747900486	5090	1	2	male	AQ	9	raro
21	21	0.010318873450160027	3121	1	2	male	AQ	8	fuerte
22	22	0.010265389457345009	3368	1	2	male	AQ	7	genial
23	23	0.009942480362951756	5524	1	2	male	AQ	6	interesante
24	24	0.009631969965994358	22483	1	2	male	AQ	5	increible
25	25	0.009072251617908478	6603	1	2	male	AQ	4	peligroso
26	26	0.008042104542255402	8238	1	2	male	AQ	3	inocente
27	27	0.007791448850184679	6035	1	2	male	AQ	2	bonito
28	28	0.007569627370685339	10779	1	2	male	AQ	1	precioso
0	0	0.07827840000391006	1009	2	2	male	SP	29	de
1	1	0.07061289995908737	1039	2	2	male	DA	28	el
2	2	0.0700264498591423	3	2	2	male	AQ	27	[unk]
3	3	0.02997012622654438	5799	2	2	male	AQ	26	negativo
4	4	0.025287825614213943	9151	2	2	male	AQ	25	positivo
5	5	0.022803710773587227	9911	2	2	male	AQ	24	falso
6	6	0.021852506324648857	13295	2	2	male	AQ	23	masculino
7	7	0.02107001468539238	1277	2	2	male	DD	22	este
8	8	0.018429288640618324	4215	2	2	male	AQ	21	negro
9	9	0.016530726104974747	1491	2	2	male	AQ	20	bueno
10	10	0.013763452880084515	1081	2	2	male	SP	19	del
11	11	0.013112446293234825	13018	2	2	male	AQ	18	cristian
12	12	0.010927919298410416	1135	2	2	male	Fpt	17	)
13	13	0.010697082616388798	10788	2	2	male	AQ	16	femenino
14	14	0.010435487143695354	8509	2	2	male	AQ	15	jorge
15	15	0.007336231414228678	1033	2	2	male	AQ	14	n
16	16	0.007181760389357805	10506	2	2	male	AQ	13	feo
17	17	0.006719503551721573	16927	2	2	male	AQ	12	hembra
18	18	0.00609368272125721	1040	2	2	male	CC	11	y
19	19	0.006029410287737846	11381	2	2	male	AQ	10	desconocido
20	20	0.005775202065706253	16793	2	2	male	AQ	9	soltero
21	21	0.005674379412084818	1512	2	2	male	PP	8	ella
22	22	0.005598499905318022	7581	2	2	male	AQ	7	latino
23	23	0.005096395965665579	10516	2	2	male	AQ	6	maria
24	24	0.005005817394703627	9304	2	2	male	AQ	5	mio
25	25	0.004670297726988792	1139	2	2	male	Fg	4	-
26	26	0.004648542031645775	3229	2	2	male	AQ	3	anterior
27	27	0.004420991986989975	1032	2	2	male	DA	2	la
28	28	0.0038856270257383585	1054	2	2	male	RN	1	no
0	0	0.052758317440748215	1736	3	2	male	AQ	29	mayor
1	1	0.05090200901031494	4215	3	2	male	AQ	28	negro
2	2	0.04322812333703041	1039	3	2	male	DA	27	el
3	3	0.03996468707919121	3	3	2	male	AQ	26	[unk]
4	4	0.024620143696665764	8373	3	2	male	AQ	25	chino
5	5	0.02405082806944847	1277	3	2	male	DD	24	este
6	6	0.02158113569021225	1491	3	2	male	AQ	23	bueno
7	7	0.01979529671370983	2880	3	2	male	AQ	22	grande
8	8	0.018233977258205414	8579	3	2	male	AO	21	tercero
9	9	0.018092872574925423	2690	3	2	male	AQ	20	alto
10	10	0.015959544107317924	10090	3	2	male	AQ	19	gordo
11	11	0.011644936166703701	4288	3	2	male	AQ	18	menor
12	12	0.011253486387431622	29602	3	2	male	AQ	17	gemelo
13	13	0.011043146252632141	2401	3	2	male	AQ	16	igual
14	14	0.010898700915277004	9911	3	2	male	AQ	15	falso
15	15	0.010118946433067322	13295	3	2	male	AQ	14	masculino
16	16	0.010065952315926552	15100	3	2	male	AQ	13	moreno
17	17	0.0099495155736804	4134	3	2	male	AQ	12	blanco
18	18	0.009368032217025757	2777	3	2	male	AQ	11	largo
19	19	0.008016533218324184	4842	3	2	male	AQ	10	doble
20	20	0.007764572277665138	10506	3	2	male	AQ	9	feo
21	21	0.0063037388026714325	2539	3	2	male	AO	8	segundo
22	22	0.005586683750152588	2727	3	2	male	NC	7	hermano
23	23	0.005462873727083206	17871	3	2	male	AQ	6	rubio
24	24	0.0054294331930577755	5552	3	2	male	AQ	5	rojo
25	25	0.0051994663663208485	4777	3	2	male	AQ	4	perfecto
26	26	0.005176292732357979	4014	3	2	male	AQ	3	malo
27	27	0.004850916564464569	11095	3	2	male	AQ	2	guapo
28	28	0.004803971853107214	4870	3	2	male	AQ	1	azul
0	0	0.12785059213638306	3	4	2	male	NC	29	[unk]
1	1	0.04327438026666641	7752	4	2	male	AQ	28	japones
2	2	0.029745139181613922	7035	4	2	male	AQ	27	ingles
