	index	score	token	sentence	model	dimension	pos_tag	rsv	word
0	0	0.018566008657217026	642	0	13	male	DP	29	mi
1	1	0.01586698181927204	419	0	13	male	RG	28	más
2	2	0.014381850138306618	295	0	13	male	DA	27	el
3	3	0.014038830995559692	293	0	13	male	CS	26	que
4	4	0.01024003978818655	302	0	13	male	DI	25	un
5	5	0.007292851805686951	763	0	13	male	RG	24	bien
6	6	0.006735156290233135	1247	0	13	male	RG	23	mal
7	7	0.006400647107511759	7035	0	13	male	AQ	22	viejo
8	8	0.006288642529398203	980	0	13	male	RG	21	mucho
9	9	0.006245526019483805	381	0	13	male	DA	20	lo
10	10	0.005756600759923458	1130	0	13	male	PP	19	yo
11	11	0.004786962643265724	3444	0	13	male	NC	18	verano
12	12	0.004742113407701254	1957	0	13	male	AQ	17	público
13	13	0.00456535629928112	622	0	13	male	PI	16	todo
14	14	0.004550117067992687	353	0	13	male	DI	15	una
15	15	0.004524276591837406	2888	0	13	male	NC	14	post
16	16	0.0044030542485415936	1040	0	13	male	PI	13	algo
17	17	0.00393304880708456	2341	0	13	male	AQ	12	español
18	18	0.003923141863197088	3600	0	13	male	AQ	11	blanco
19	19	0.0038122034166008234	1231	0	13	male	RG	10	hoy
20	20	0.0036997448187321424	280	0	13	male	NC	9	m
21	21	0.0036498303525149822	3096	0	13	male	NC	8	cine
22	22	0.0035170793998986483	2562	0	13	male	AQ	7	bueno
23	23	0.003472020849585533	283	0	13	male	DA	6	la
24	24	0.0033416426740586758	751	0	13	male	AQ	5	mejor
25	25	0.003300307085737586	1197	0	13	male	PD	4	esto
26	26	0.003004122991114855	4120	0	13	male	AQ	3	perfecto
27	27	0.002991419518366456	1126	0	13	male	AQ	2	nuevo
28	28	0.0029148729518055916	6933	0	13	male	AQ	1	malo
0	0	0.026464104652404785	1126	1	13	male	AQ	29	nuevo
1	1	0.0197297316044569	4120	1	13	male	AQ	28	perfecto
2	2	0.016068551689386368	2583	1	13	male	AQ	27	gratis
3	3	0.014959915541112423	2341	1	13	male	AQ	26	español
4	4	0.01320389099419117	622	1	13	male	PI	25	todo
5	5	0.013136099092662334	280	1	13	male	NC	24	m
6	6	0.011560644023120403	2562	1	13	male	AQ	23	bueno
7	7	0.009207043796777725	751	1	13	male	AQ	22	mejor
8	8	0.007818366400897503	1834	1	13	male	NC	21	amor
9	9	0.00525829428806901	6933	1	13	male	AQ	20	malo
10	10	0.004846344701945782	404	1	13	male	Z	19	1
11	11	0.0047084977850317955	642	1	13	male	DP	18	mi
12	12	0.004524232819676399	7035	1	13	male	AQ	17	viejo
13	13	0.004192217718809843	952	1	13	male	CC	16	mas
14	14	0.004189154598861933	24059	1	13	male	AQ	15	maduro
15	15	0.004046052694320679	763	1	13	male	RG	14	bien
16	16	0.003949886187911034	295	1	13	male	DA	13	el
17	17	0.003861102042719722	3228	1	13	male	AQ	12	completo
18	18	0.0037899476010352373	419	1	13	male	RG	11	más
19	19	0.0036583172623068094	2619	1	13	male	AQ	10	grande
20	20	0.003505437634885311	3367	1	13	male	NC	9	niño
21	21	0.00335811753757298	995	1	13	male	AQ	8	solo
22	22	0.0033575906418263912	7883	1	13	male	AQ	7	rico
23	23	0.0033094724640250206	1072	1	13	male	PI	6	poco
24	24	0.003209965769201517	302	1	13	male	DI	5	un
25	25	0.0030113712418824434	3408	1	13	male	AQ	4	original
26	26	0.002980731660500169	4195	1	13	male	AQ	3	oro
27	27	0.002834110287949443	625	1	13	male	Z	2	3
28	28	0.002760504139587283	411	1	13	male	NC	1	i
0	0	0.03216465562582016	4120	2	13	male	AQ	29	perfecto
1	1	0.018100885674357414	2583	2	13	male	AQ	28	gratis
2	2	0.015071864239871502	2562	2	13	male	AQ	27	bueno
3	3	0.014277349226176739	622	2	13	male	PI	26	todo
4	4	0.013529117219150066	1126	2	13	male	AQ	25	nuevo
5	5	0.00915564689785242	7035	2	13	male	AQ	24	viejo
6	6	0.008645708672702312	419	2	13	male	RG	23	más
7	7	0.007643142249435186	2227	2	13	male	AQ	22	necesario
8	8	0.0076191914267838	2014	2	13	male	AQ	21	fácil
9	9	0.007167568430304527	1072	2	13	male	RG	20	poco
10	10	0.006981795188039541	4954	2	13	male	AQ	19	sencillo
11	11	0.006878398358821869	1834	2	13	male	NC	18	amor
12	12	0.006542752496898174	11023	2	13	male	AQ	17	caro
13	13	0.005973862484097481	3096	2	13	male	NC	16	cine
14	14	0.005637588910758495	751	2	13	male	AQ	15	mejor
15	15	0.00560117419809103	2619	2	13	male	AQ	14	grande
16	16	0.005410542245954275	5180	2	13	male	AQ	13	corto
17	17	0.005310907494276762	4060	2	13	male	AQ	12	suficiente
18	18	0.005067403893917799	6933	2	13	male	AQ	11	malo
19	19	0.00499947601929307	4596	2	13	male	AQ	10	justo
20	20	0.004955860320478678	2385	2	13	male	AQ	9	claro
21	21	0.0047042048536241055	2282	2	13	male	AQ	8	simple
22	22	0.004263740032911301	3975	2	13	male	AQ	7	rápido
23	23	0.00400889478623867	2341	2	13	male	AQ	6	español
24	24	0.003892831038683653	3408	2	13	male	AQ	5	original
25	25	0.0037884428165853024	353	2	13	male	DI	4	una
26	26	0.0035338513553142548	9342	2	13	male	AQ	3	barato
27	27	0.0035125960130244493	1535	2	13	male	AQ	2	posible
28	28	0.003501400351524353	2443	2	13	male	AQ	1	cierto
