	index	score	token	sentence	model	dimension	pos_tag	rsv	word
0	0	0.031430475413799286	10850	0	11	male	AQ	29	ligero
1	1	0.02256934531033039	29318	0	11	male	AQ	28	previsible
2	2	0.01980900578200817	295	0	11	male	DA	27	el
3	3	0.01905178837478161	1535	0	11	male	AQ	26	posible
4	4	0.013095675967633724	15428	0	11	male	AQ	25	pesado
5	5	0.011121376417577267	5573	0	11	male	AQ	24	reciente
6	6	0.010763582773506641	1619	0	11	male	AQ	23	bajo
7	7	0.010102052241563797	16835	0	11	male	AQ	22	dinámico
8	8	0.008178956806659698	2227	0	11	male	AQ	21	necesario
9	9	0.007764201145619154	5669	0	11	male	AQ	20	útil
10	10	0.0070398105308413506	291	0	11	male	CC	19	y
11	11	0.006754077970981598	15007	0	11	male	AQ	18	ocupado
12	12	0.006709347944706678	22620	0	11	male	AQ	17	ocupados
13	13	0.006193600594997406	263	0	11	male	SP	16	de
14	14	0.005886153783649206	6213	0	11	male	AQ	15	esencial
15	15	0.005483462009578943	293	0	11	male	CS	14	que
16	16	0.005472319200634956	1126	0	11	male	AQ	13	nuevo
17	17	0.005446484312415123	3808	0	11	male	AQ	12	interesante
18	18	0.005032013636082411	10173	0	11	male	AQ	11	relevante
19	19	0.004850633908063173	679	0	11	male	NC	10	años
20	20	0.004725448787212372	2955	0	11	male	AQ	9	difícil
21	21	0.0043776086531579494	16649	0	11	male	AQ	8	ordenado
22	22	0.004370846785604954	19528	0	11	male	AQ	7	inútil
23	23	0.004334508907049894	2587	0	11	male	AQ	6	familiar
24	24	0.004207926336675882	1578	0	11	male	AQ	5	general
25	25	0.004049974028021097	302	0	11	male	DI	4	un
26	26	0.004021771252155304	8193	0	11	male	NC	3	cero
27	27	0.003936341963708401	820	0	11	male	NC	2	tiempo
28	28	0.0038308764342218637	575	0	11	male	SP	1	sobre
0	0	0.026232870295643806	18	1	11	male	Fp	29	.
1	1	0.010941480286419392	572	1	11	male	Fs	28	...
2	2	0.007779428269714117	404	1	11	male	Z	27	1
3	3	0.0058618104085326195	203	1	11	male		26	
4	4	0.005460809916257858	21	1	11	male	Z	25	1
5	5	0.00540580041706562	413	1	11	male	Z	24	2
6	6	0.0052106743678450584	1523	1	11	male	Fs	23	...
7	7	0.004928319249302149	9285	1	11	male	AQ	22	[...]
8	8	0.004332659300416708	625	1	11	male	Z	21	3
9	9	0.003887007012963295	30	1	11	male	Fd	20	:
10	10	0.00359466765075922	23	1	11	male	Z	19	3
11	11	0.0035173948854207993	93	1	11	male	CC	18	y
12	12	0.0033456862438470125	19385	1	11	male	AQ	17	julia
13	13	0.0033422564156353474	1126	1	11	male	AQ	16	nuevo
14	14	0.003176603000611067	4120	1	11	male	AQ	15	perfecto
15	15	0.0031731287017464638	3600	1	11	male	AQ	14	blanco
16	16	0.0030315809417515993	22	1	11	male	Z	13	2
17	17	0.0029937641229480505	3641	1	11	male	AQ	12	negro
18	18	0.002307748422026634	1767	1	11	male	NC	11	familia
19	19	0.0022866863291710615	1130	1	11	male	PP	10	yo
20	20	0.002260140608996153	353	1	11	male	DI	9	una
21	21	0.002171780215576291	3991	1	11	male	AQ	8	normal
22	22	0.002141067525371909	37	1	11	male	AQ	7	a
23	23	0.002116673393175006	1636	1	11	male	Z	6	0
24	24	0.0021042460575699806	295	1	11	male	DA	5	el
25	25	0.0020878298673778772	280	1	11	male	NC	4	m
26	26	0.0019822402391582727	3367	1	11	male	NC	3	niño
27	27	0.0017863110406324267	283	1	11	male	DA	2	la
28	28	0.0017699606250971556	4295	1	11	male	AQ	1	*
0	0	0.014483983628451824	293	2	11	male	CS	29	que
1	1	0.006659348029643297	5036	2	11	male	AQ	28	feliz
