	index	score	token	sentence	model	dimension	pos_tag	rsv	word
0	0	0.02399863675236702	6121	0	0	male	AQ	29	perfecto
1	1	0.015848815441131592	4832	0	0	male	AQ	28	diferente
2	2	0.015780916437506676	1713	0	0	male	AQ	27	importante
3	3	0.015776123851537704	4840	0	0	male	AQ	26	humano
4	4	0.014494253322482109	6482	0	0	male	AQ	25	feliz
5	5	0.01267133466899395	1033	0	0	male	AQ	24	español
6	6	0.009545606561005116	13551	0	0	male	AQ	23	maravilloso
7	7	0.009034698829054832	2711	0	0	male	AQ	22	libre
8	8	0.0076178135350346565	2165	0	0	male	NC	21	hombre
9	9	0.0073099867440760136	1652	0	0	male	AQ	20	posible
10	10	0.006925387308001518	3264	0	0	male	PP	19	usted
11	11	0.006701981648802757	2721	0	0	male	AQ	18	necesario
12	12	0.006209973245859146	1205	0	0	male	NC	17	mujer
13	13	0.005838093347847462	16049	0	0	male	AQ	16	fantástico
14	14	0.005483640823513269	37066	0	0	male	AQ	15	bienvenido
15	15	0.005221928469836712	3838	0	0	male	AQ	14	grande
16	16	0.005129850469529629	8496	0	0	male	AQ	13	genial
17	17	0.005033545196056366	2639	0	0	male	AQ	12	único
18	18	0.004673526156693697	9848	0	0	male	AQ	11	increíble
19	19	0.0046365708112716675	3722	0	0	male	AQ	10	pequeño
20	20	0.004580462351441383	6383	0	0	male	AQ	9	excelente
21	21	0.004424662329256535	7577	0	0	male	AQ	8	imprescindible
22	22	0.004404700361192226	9805	0	0	male	AQ	7	distinto
23	23	0.004391251131892204	36396	0	0	male	AQ	6	gilipollas
24	24	0.00405067577958107	1180	0	0	male	AQ	5	nuestro
25	25	0.003902911674231291	4096	0	0	male	NC	4	naturaleza
26	26	0.0038606009911745787	13574	0	0	male	AQ	3	hermoso
27	27	0.0037920186296105385	1397	0	0	male	NC	2	historia
28	28	0.003517120610922575	4994	0	0	male	AQ	1	suficiente
0	0	0.10758456587791443	24556	1	0	male	AQ	29	guapo
1	1	0.0537821501493454	12293	1	0	male	AQ	28	precioso
2	2	0.050502147525548935	8496	1	0	male	AQ	27	genial
3	3	0.036282774060964584	6121	1	0	male	AQ	26	perfecto
4	4	0.030484050512313843	5747	1	0	male	AQ	25	espectacular
5	5	0.026096941903233528	3383	1	0	male	AQ	24	bueno
6	6	0.022902842611074448	11309	1	0	male	AQ	23	impresionante
