	index	score	token	sentence	model	dimension	pos_tag	rsv	word
0	0	0.013432971201837063	7378	0	17	male	VMN	29	decir
1	1	0.006440048571676016	119	0	17	male	Fia	28	¿
2	2	0.0063988626934587955	2541	0	17	male	PP	27	él
3	3	0.006253736559301615	117	0	17	male	NC	26	»
4	4	0.006113823037594557	12077	0	17	male	VMN	25	obtener
5	5	0.005351421423256397	13715	0	17	male	AQ	24	necesario
6	6	0.004937367979437113	549	0	17	male	DD	23	este
7	7	0.004764238838106394	4620	0	17	male	NC	22	fútbol
8	8	0.004753530956804752	1757	0	17	male	AQ	21	mayor
9	9	0.004694392904639244	11367	0	17	male	AQ	20	independiente
10	10	0.003318620380014181	546	0	17	male	RG	19	más
11	11	0.0032742058392614126	7687	0	17	male	AQ	18	latino
12	12	0.003212645184248686	5841	0	17	male	AQ	17	posible
13	13	0.003065322758629918	7039	0	17	male	AQ	16	unico
14	14	0.002922056708484888	7749	0	17	male	AQ	15	joven
15	15	0.002905490342527628	1039	0	17	male	PI	14	uno
16	16	0.002903703600168228	3997	0	17	male	AQ	13	libre
17	17	0.0028748339973390102	1626	0	17	male	AQ	12	italiano
18	18	0.002752947388216853	6308	0	17	male	NC	11	hombre
19	19	0.002709811320528388	7728	0	17	male	AQ	10	unica
20	20	0.0026788159739226103	1811	0	17	male	RG	9	antes
21	21	0.002603817032650113	2552	0	17	male	NC	8	autor
22	22	0.0025630868040025234	2206	0	17	male	PP	7	yo
23	23	0.0024848012253642082	5671	0	17	male	Fz	6	##²
24	24	0.002476450288668275	2882	0	17	male	PP	5	ella
25	25	0.002393753733485937	11428	0	17	male	AQ	4	buena
26	26	0.0023615832906216383	4356	0	17	male	AQ	3	igual
27	27	0.0023412294685840607	4942	0	17	male	NC	2	ricardo
28	28	0.002335447119548917	10393	0	17	male	AQ	1	nacido
0	0	0.05422648414969444	8711	1	17	male	AQ	29	negro
1	1	0.04216422140598297	15220	1	17	male	AQ	28	rojo
2	2	0.019956372678279877	7746	1	17	male	AQ	27	fuerte
3	3	0.01842656172811985	7378	1	17	male	VMN	26	decir
4	4	0.01756598800420761	9642	1	17	male	AQ	25	blanco
5	5	0.01690991409122944	9340	1	17	male	AQ	24	sencillo
6	6	0.01597028225660324	8510	1	17	male	AQ	23	azul
7	7	0.01507983636111021	3003	1	17	male	AQ	22	alto
8	8	0.012002800591289997	5560	1	17	male	NC	21	bee
9	9	0.011148426681756973	16716	1	17	male	AQ	20	duro
10	10	0.01072958204895258	13900	1	17	male	AQ	19	buen
11	11	0.010045786388218403	5949	1	17	male	AQ	18	verde
12	12	0.009995872154831886	16647	1	17	male	AQ	17	cierto
13	13	0.00906109157949686	13429	1	17	male	AQ	16	corto
14	14	0.008560272864997387	1072	1	17	male	AQ	15	grande
15	15	0.007851489819586277	3341	1	17	male	AQ	14	simple
16	16	0.007315752562135458	15342	1	17	male	AQ	13	brillante
17	17	0.007026870734989643	4356	1	17	male	AQ	12	igual
18	18	0.006816118489950895	11190	1	17	male	AQ	11	gris
19	19	0.006714983377605677	1693	1	17	male	AQ	10	importante
