[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	134	100.0	26942	100.0	1.396325174861328	100.0
[TMP]	6	4.477611940298507	1885	6.996511023680499	0.1358270061207051	9.727462382406332
[SPT]	1	0.746268656716418	119	0.4416895553411031	0.005674028229948722	0.40635436015197696
[SOC]	10	7.462686567164179	799	2.965629871575978	0.06723594369221791	4.815206722810484
[QTY]	1	0.746268656716418	4	0.014846707742558089	0.005293821915984154	0.37912529339807216
[PER]	7	5.223880597014926	2111	7.835350011135031	0.08812822497790124	6.3114399542823865
[MIND]	4	2.985074626865672	208	0.7720288026130205	0.01959609927348139	1.4034051398828014
[FEEL]	1	0.746268656716418	94	0.3488976319501151	0.005126689933240414	0.36715587640604963
[BODY]	13	9.701492537313433	5243	19.460322173558012	0.17603307489753126	12.60688255620783
[BEHA]	31	23.134328358208954	11182	41.503971494321135	0.4893397473869808	35.044827393846724
[???]	60	44.776119402985074	5297	19.66075272808255	0.4040705384333372	28.938140320607364
