TMP,prc_points

[MASC]	 	[FEM]	[model_name]
3.1948079888127934	<	3.708765136848499	BSC-TeMU/roberta-base-bne
3.073342483738139	>	2.8789476949804556	BSC-TeMU/roberta-large-bne
2.6639439365108832	<	2.6785714285714284	dccuchile/bert-base-spanish-wwm-uncased
3.539664964103297	>	2.8039774804416173	dccuchile/bert-base-spanish-wwm-cased
7.7538387330171235	>	7.155466635283041	mrm8488/electricidad-base-generator
4.611939253971586	<	4.931905849012044	MMG/mlm-spanish-roberta-base
2.9760474244973163	<	3.966248748629451	bertin-project/bertin-roberta-base-spanish
2.93970852465562	<	3.575645930754334	bert-base-multilingual-cased
5.606819991568692	<	6.124063474335706	bertin-project/bertin-base-random
4.237384667957627	>	3.8180003327233405	bertin-project/bertin-base-stepwise
2.9760474244973163	<	3.966248748629451	bertin-project/bertin-base-gaussian
6.1187214611872145	<	6.282465941389788	bertin-project/bertin-base-random-exp-512seqlen
4.5608108108108105	>	3.4371974298037147	bertin-project/bertin-base-stepwise-exp-512seqlen
5.221275284936852	<	6.897995499031769	bertin-project/bertin-base-gaussian-exp-512seqlen
2.902504472271914	<	3.4675273694770357	amine/bert-base-5lang-cased
2.6936026936026938	<	3.3069892710494946	Geotrend/bert-base-es-cased
8.644729503625209	<	10.848998648482615	BSC-TeMU/RoBERTalex
8.492759534978585	>	7.020712446681782	Recognai/distilbert-base-es-multilingual-cased
1.324279870102484	<	2.2826966483539883	flax-community/alberti-bert-base-multilingual-cased
8.406126366093462	>	6.996511023680499	Geotrend/distilbert-base-es-cased
