[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	257	100.0	22567	100.0	3.493461930831963	100.0
[TMP]	5	1.9455252918287937	600	2.6587495014844684	0.10827418472728736	3.0993377592496625
[SPT]	0	0.0	0	0.0	0	0.0
[SOC]	11	4.280155642023346	311	1.3781184916027829	0.15108748131121197	4.324864111950712
[QTY]	3	1.1673151750972763	145	0.6425311295254132	0.0544195359883209	1.557753800264283
[PER]	6	2.3346303501945527	366	1.6218371959055258	0.05909214433968851	1.6915067491694638
[MIND]	11	4.280155642023346	1731	7.6704923117826915	0.21354918306385268	6.112824106630418
[FEEL]	13	5.058365758754864	2409	10.67487924846014	0.21883690705268743	6.2641846794240506
[BODY]	16	6.22568093385214	2457	10.887579208578899	0.19901555088847883	5.69680033241649
[BEHA]	90	35.01945525291829	9607	42.57101076793548	1.1637479146724867	33.31216820775092
[???]	102	39.688715953307394	4941	21.894802144724597	1.3254390287879492	37.940560253144014
