1130	fuerte
1040	importante
0878	simple
0859	activo
0782	grande
0781	pequeño
0735	buen
0725	duro
0630	popular
0580	buena
0580	alto
0560	pobre
0534	joven
0505	rico
0497	fiel
0476	humano
0460	difícil
0420	útil
0361	conservador
0344	conocido
0339	sensible
0324	cercano
0311	homosexual
0307	malo
0302	regular
0286	profesional
0276	rápido
0272	especial
0271	religioso
0264	blanco
0257	este
0257	contrario
0252	diferente
0246	político
0246	poderoso
0224	general
0204	libre
0194	elevado
0182	largo
0173	feliz
0149	noble
0137	médico
0136	interesante
0129	bajo
0124	social
0115	vocal
0107	fácil
0104	verdadero
0101	medio
0096	lento
0095	superior
0091	cierto
0089	común
0084	técnico
0083	familiar
0075	triste
0070	independiente
0068	visto
0068	romano
0067	distinto
0067	alta
0064	inglés
0062	igual
0061	corto
0058	seguro
0058	posible
0055	profundo
0055	científico
0055	antiguo
0055	alemán
0053	firme
0052	físico
0050	oficial
0049	paciente
0049	menor
0047	gran
0047	excelente
0046	italiano
0044	pequeños
0043	flexible
0041	favorable
0041	académico
0039	potente
0039	física
0039	famoso
0037	derecho
0036	personal
0035	marcado
0032	próximo
0032	futuro
0029	activa
0028	diverso
0028	buenas
0027	cuidado
0026	puesto
0026	frío
0025	enemigo
0024	positivo
0024	limitado
0023	público
0023	grandes
0023	determinado
0022	sencillo
0022	local
0022	llamado
0022	fuertes
0020	normal
0020	libres
0020	grave
0019	moral
0018	puro
0017	brillante
0016	fresco
0015	viejo
0015	oscuro
0014	real
0014	pequeña
0014	natural
0014	bello
0013	utilizado
0013	ricos
0013	probable
0013	parecido
0013	notable
0013	amplio
0012	presente
0011	uniforme
0011	loco
0011	conocida
0010	mejor
0010	baja
0009	tradicional
0009	español
0009	constante
0008	cristiano
0007	ordenado
0007	comercial
0007	claro
0006	mayor
0005	penal
0005	jóvenes
0004	retirado
0004	responsable
0004	raro
0004	nulo
0004	deportivo
0003	similar
0003	manual
0003	elegido
0003	electo
0003	dicho
0002	privado
0002	económico
0001	mismo
0001	marcada
0001	hecho
2021-11-01 16:10
