MIND,prc_count

[MASC]	 	[FEM]	[model_name]
3.0837004405286343	>	2.955665024630542	BSC-TeMU/roberta-base-bne
4.285714285714286	<	5.785123966942149	BSC-TeMU/roberta-large-bne
4.3478260869565215	>	3.7209302325581395	dccuchile/bert-base-spanish-wwm-uncased
4.90566037735849	>	4.147465437788019	dccuchile/bert-base-spanish-wwm-cased
4.615384615384615	>	3.6458333333333335	mrm8488/electricidad-base-generator
5.142857142857143	>	4.57516339869281	MMG/mlm-spanish-roberta-base
3.723404255319149	>	3.5714285714285716	bertin-project/bertin-roberta-base-spanish
2.2058823529411766	>	2.0833333333333335	bert-base-multilingual-cased
4.968944099378882	>	3.488372093023256	bertin-project/bertin-base-random
4.66321243523316	>	3.867403314917127	bertin-project/bertin-base-stepwise
3.723404255319149	>	3.5714285714285716	bertin-project/bertin-base-gaussian
3.7037037037037037	<	5.092592592592593	bertin-project/bertin-base-random-exp-512seqlen
5.813953488372093	>	3.7837837837837838	bertin-project/bertin-base-stepwise-exp-512seqlen
2.6490066225165565	<	2.717391304347826	bertin-project/bertin-base-gaussian-exp-512seqlen
1.9230769230769231	>	1.8072289156626506	amine/bert-base-5lang-cased
1.910828025477707	>	1.875	Geotrend/bert-base-es-cased
0.9345794392523364	<	1.9047619047619047	BSC-TeMU/RoBERTalex
1.5873015873015872	<	2.272727272727273	Recognai/distilbert-base-es-multilingual-cased
1.8867924528301887	<	1.941747572815534	flax-community/alberti-bert-base-multilingual-cased
1.5625	<	2.985074626865672	Geotrend/distilbert-base-es-cased
