[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	268	100.0	29024	100.0	3.0364100448188642	99.99999999999999
[TMP]	7	2.611940298507463	1021	3.5177783902976847	0.09727085035262041	3.2034820369072734
[SPT]	0	0.0	0	0.0	0	0.0
[SOC]	24	8.955223880597014	1850	6.374035281146638	0.2283100953932736	7.519079835177313
[QTY]	5	1.8656716417910448	458	1.5780044101433297	0.05624946482878711	1.8524989707752941
[PER]	3	1.1194029850746268	188	0.6477398015435502	0.024064311602463327	0.7925250953350365
[MIND]	13	4.850746268656716	1797	6.191427783902977	0.12505863523159844	4.118634617382804
[FEEL]	11	4.104477611940299	2547	8.775496141124586	0.1718216745918838	5.658711177203136
[BODY]	21	7.835820895522388	2959	10.195011025358324	0.2512481930268388	8.2745146181937
[BEHA]	83	30.970149253731343	11296	38.919514884233735	1.0529981059075317	34.67904829600667
[???]	101	37.6865671641791	6908	23.800992282249172	1.0293887138838662	33.90150535301875
