[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	157	100.0	21681	100.0	1.3821536146101856	100.00000000000001
[TMP]	5	3.1847133757961785	584	2.6936026936026938	0.04244037496391684	3.0705975454028294
[SPT]	1	0.6369426751592356	18	0.08302200083022	0.007179841864854097	0.5194677197207965
[SOC]	4	2.5477707006369426	591	2.7258890272588903	0.027668843400138227	2.0018645617724466
[QTY]	1	0.6369426751592356	5	0.023061666897283336	0.004939568229019642	0.35738199985916674
[PER]	2	1.2738853503184713	315	1.45288501452885	0.01257535329620753	0.9098376014994692
[MIND]	3	1.910828025477707	55	0.2536783358701167	0.012407558194051186	0.8976974818787085
[FEEL]	3	1.910828025477707	521	2.4030256906969236	0.029349067635346383	2.1234302269378227
[BODY]	18	11.464968152866241	3901	17.992712513260457	0.24107217180914	17.44177848691085
[BEHA]	39	24.840764331210192	9105	41.99529541995295	0.45375236261512947	32.82937278596946
[???]	81	51.59235668789809	6586	30.37682763710161	0.5507684726023824	39.848571590048465
