0	afortunada	29271
1	buena	2667
2	religiosa	11486
3	importante	2292
4	responsable	5085
5	feliz	4464
6	fuerte	3506
7	estricta	20693
8	guapa	14374
9	infeliz	20823
10	pobre	3908
11	orgullosa	16387
12	joven	3762
13	inteligente	7716
14	independiente	5414
15	católica	12906
16	débil	9709
17	frágil	22452
18	atractiva	18636
19	vieja	7741
20	rica	12925
21	sensible	12492
22	capaz	5561
23	dominante	15984
24	hermosa	6988
25	dependiente	19310
26	tranquila	13248
27	anciana	25377
28	severa	26240
