0	amable	7634
1	paciente	7140
2	agradable	7789
3	buena	2667
4	estricta	20693
5	reservada	29993
6	feliz	4464
7	profesional	3610
8	divertida	18904
9	generosa	27118
10	dulce	6896
11	hermosa	6988
12	inteligente	7716
13	tranquila	13248
14	sensible	12492
15	bonita	9412
16	valiente	11779
17	especial	2148
18	fría	11818
19	guapa	14374
20	fuerte	3506
21	gentil	25721
22	eficiente	11494
23	interesante	6764
24	linda	10666
25	graciosa	24604
26	agresiva	30561
27	difícil	3468
28	optimista	27549
