0	religiosa	11486
1	estricta	20693
2	católica	12906
3	afortunada	29271
4	buena	2667
5	cristiana	14763
6	liberal	15290
7	rica	12925
8	popular	6362
9	humilde	18129
10	espiritual	9883
11	optimista	27549
12	fuerte	3506
13	pobre	3908
14	feliz	4464
15	orgullosa	16387
16	importante	2292
17	sensible	12492
18	generosa	27118
19	amable	7634
20	activa	8146
21	inteligente	7716
22	trabajadora	20780
23	anciana	25377
24	hermosa	6988
25	independiente	5414
26	tranquila	13248
27	guapa	14374
28	bella	12251
