0	amable	7634
1	bueno	2536
2	cuidadoso	26132
3	agradable	7789
4	reservado	20154
5	estricto	20062
6	tranquilo	9505
7	profesional	3610
8	amistoso	24282
9	simpático	27376
10	atento	24549
11	duro	5502
12	feliz	4464
13	divertido	6540
14	paciente	7140
15	callado	24250
16	leal	10641
17	gracioso	7866
18	puntual	15313
19	generoso	20387
20	inteligente	7716
21	eficiente	11494
22	considerado	6907
23	confiado	24615
24	honesto	14223
25	útil	7413
26	tímido	27374
27	celoso	19643
28	difícil	3468
