0	importante	2292
1	buena	2667
2	responsable	5085
3	competente	7307
4	capaz	5561
5	afortunada	29271
6	guapa	14374
7	valiosa	19387
8	trabajadora	20780
9	especial	2148
10	independiente	5414
11	atractiva	18636
12	profesional	3610
13	útil	7413
14	popular	6362
15	estricta	20693
16	inteligente	7716
17	liberal	15290
18	querida	7052
19	feliz	4464
20	generosa	27118
21	sensible	12492
22	amable	7634
23	interesante	6764
24	religiosa	11486
25	lista	3179
26	agradable	7789
27	bien	1311
28	activa	8146
