0	apto	28162
1	acreditado	29986
2	contratado	14752
3	responsable	5085
4	alumno	16559
5	beneficiario	13534
6	aceptado	12063
7	colaborador	26729
8	autónomo	21513
9	profesor	5533
10	docente	13900
11	admitido	25997
12	aprobado	5995
13	formado	9241
14	tutor	22952
15	trabajador	6298
16	seleccionado	17835
17	fijo	12298
18	candidato	9738
19	disminuido	20445
20	alumnado	23687
21	voluntario	13937
22	activo	7388
23	solicitante	10704
24	estudiante	9949
25	independiente	5414
26	empleado	9866
27	licenciado	29365
28	interesado	8749
