0	científica	9629
1	independiente	5414
2	doctora	15908
3	responsable	5085
4	profesional	3610
5	competente	7307
6	atractiva	18636
7	mujer	1729
8	lesbiana	28781
9	normal	5131
10	experta	28956
11	homosexual	24184
12	libre	3178
13	perfecta	9622
14	buena	2667
15	soltera	21428
16	especialista	14210
17	médica	8985
18	afortunada	29271
19	imprescindible	19127
20	viuda	16512
21	casada	13076
22	voluntaria	14497
23	indispensable	12313
24	paciente	7140
25	doctora	25273
26	excelente	7730
27	profesora	15423
28	loca	7081
