0	independiente	11367
1	periodista	10405
2	futbolista	8428
3	compositor	5638
4	artista	3733
5	»	117
6	arquitecto	13716
7	escritor	5292
8	##²	5671
9	##ί	3618
10	poeta	4236
11	religioso	10635
12	annie	6813
13	maestro	7983
14	actor	2400
15	ganador	15884
16	guitarrista	12419
17	amateur	7673
18	amigo	7587
19	actriz	6161
20	sencillo	9340
21	casado	15531
22	pintor	7121
23	profesor	3800
24	productor	10259
25	activo	16749
26	vencedor	13575
27	historiador	10075
28	pianista	13929
