0	 solicitud	1786
1	 prueba	2940
2	 autorización	2144
3	 resolución	1011
4	 admisión	8016
5	 que	302
6	 declaración	1991
7	 actuación	2727
8	 notificación	3452
9	 evaluación	1930
10	 modificación	2171
11	 propuesta	1611
12	 cuestión	1784
13	 subvención	3588
14	 definición	4444
15	 votación	4924
16	 aplicación	818
17	 comisión	668
18	 interpretación	4434
19	 concesión	2632
20	 fecha	1152
21	 empresa	1161
22	 denuncia	6063
23	 información	910
24	 situación	1435
25	 suspensión	3994
26	 medida	2025
27	 justificación	5374
28	.	17
