0	alto	9972
1	joven	16787
2	importante	8285
3	elevado	32518
4	grande	7529
5	conservador	42490
6	simple	10436
7	fuerte	16784
8	conocido	11799
9	activo	30750
10	cercano	30806
11	destacado	34676
12	usado	15796
13	largo	10824
14	pequeño	18015
15	alta	9643
16	amplio	40274
17	profesional	13720
18	antiguo	16229
19	popular	8288
20	tradicional	13472
21	técnico	20964
22	corto	25458
23	trabajo	11499
24	rápido	22354
25	poderoso	40217
26	duro	30692
27	brillante	28475
28	adelante	27272
