0	 buena	1692
1	 trabajadora	16983
2	 positiva	8581
3	 importante	1387
4	 amable	9026
5	 bueno	2562
6	 bonita	9023
7	 comercial	3719
8	 bien	763
9	 linda	14313
10	 activa	7104
11	 interesante	3808
12	 grande	2619
13	 agradable	6013
14	 fuerte	2843
15	 diferente	3690
16	 profesional	2592
17	 feliz	5036
18	 exitosa	14481
19	 difícil	2955
20	 guapa	14321
21	 vendedor	14469
22	 mujer	1064
23	 respetada	49868
24	 popular	2776
25	 alegre	13688
26	 atractiva	14659
27	 simpática	32970
28	 contenta	18921
