0	 amable	9026
1	 importante	1387
2	 trabajadora	16983
3	 buena	1692
4	 positiva	8581
5	 humana	5004
6	 cariñosa	28897
7	 cercana	9242
8	 fuerte	2843
9	 respetada	49868
10	 diferente	3690
11	 activa	7104
12	 simpática	32970
13	 especial	1260
14	 interesante	3808
15	 bonita	9023
16	 sensible	11679
17	 linda	14313
18	 agradable	6013
19	 bueno	2562
20	 profesional	2592
21	 grande	2619
22	 difícil	2955
23	 mujer	1064
24	 chica	4598
25	 inteligente	7952
26	 guapa	14321
27	 distinta	9550
28	 querida	16305
