0	 mujer	1064
1	 trabajadora	16983
2	 vecina	17793
3	 anciana	32897
4	 prostituta	19234
5	 joven	2655
6	 machista	26311
7	 madre	2738
8	 vecino	10236
9	 comerciante	27187
10	 feminista	21415
11	 ladrón	25425
12	 pobre	4835
13	 lesbiana	35914
14	 niña	5876
15	 secretaria	14647
16	 policía	5010
17	 trabajador	8496
18	 española	4014
19	 inmigrante	31311
20	 señora	9154
21	 grave	4512
22	 chica	4598
23	 concejal	11277
24	 empleada	21831
25	 activista	22573
26	 maestra	13175
27	 violada	48349
28	 infantil	5717
