0	 bonita	9023
1	 especial	1260
2	 feliz	5036
3	 buena	1692
4	 divertida	10971
5	 cariñosa	28897
6	 amable	9026
7	 interesante	3808
8	 positiva	8581
9	 fuerte	2843
10	 importante	1387
11	 agradecida	30318
12	 guapa	14321
13	 linda	14313
14	 simpática	32970
15	 agradable	6013
16	 graciosa	41476
17	 difícil	2955
18	 bueno	2562
19	 diferente	3690
20	 sincera	21638
21	 triste	8457
22	 alegre	13688
23	 querida	16305
24	 maravillosa	10938
25	 hermosa	7686
26	 rica	9685
27	 encantadora	22485
28	 grande	2619
