Visible_+,prc_points

[MASC]	 	[FEM]	[model_name]
12.639458377038238	<	19.36596500126807	BSC-TeMU/roberta-base-bne
18.04889741131352	<	26.82622787334829	BSC-TeMU/roberta-large-bne
11.301665638494756	<	21.921664626682986	dccuchile/bert-base-spanish-wwm-uncased
9.718363827952869	<	22.895803820038104	dccuchile/bert-base-spanish-wwm-cased
6.4156206415620645	<	18.68172268907563	mrm8488/electricidad-base-generator
7.317868455375443	<	15.457199457825045	MMG/mlm-spanish-roberta-base
17.504008551576696	<	20.473238010881943	bertin-project/bertin-roberta-base-spanish
18.94814122672362	<	25.966434093909108	bert-base-multilingual-cased
23.089919279143984	<	29.543480957697557	bertin-project/bertin-base-random
22.313084112149532	<	27.27373251506607	bertin-project/bertin-base-stepwise
17.504008551576696	<	20.473238010881943	bertin-project/bertin-base-gaussian
14.864285714285714	<	19.67384897504748	bertin-project/bertin-base-random-exp-512seqlen
13.171466651214	<	16.728210538655414	bertin-project/bertin-base-stepwise-exp-512seqlen
8.743732399203243	<	12.356079752878404	bertin-project/bertin-base-gaussian-exp-512seqlen
18.32633473305339	<	26.270889330372793	amine/bert-base-5lang-cased
18.38431469876528	<	26.583997638027753	Geotrend/bert-base-es-cased
8.489407430150445	<	12.72264631043257	BSC-TeMU/RoBERTalex
18.065356638801433	<	25.910744479172003	Recognai/distilbert-base-es-multilingual-cased
21.276476206528457	<	23.458798451786617	flax-community/alberti-bert-base-multilingual-cased
18.069294111554196	<	25.63976377952756	Geotrend/distilbert-base-es-cased
