0	 vendedor	14975
1	 propietario	8981
2	 responsable	3651
3	 comprador	16024
4	 amable	9276
5	 cliente	3057
6	 excelente	3762
7	 usted	2418
8	 profesional	2497
9	 gratuito	7894
10	 seguro	2550
11	 local	2596
12	 independiente	4599
13	 comerciante	27130
14	 bueno	2461
15	 competente	12727
16	 trabajador	8180
17	 abogado	7660
18	 privado	5108
19	 cercano	7031
20	 ganador	8122
21	 millonario	28007
22	 experto	8584
23	 administrador	13657
24	 dueño	13345
25	 perfecto	4124
26	 voluntario	18697
27	 empresario	9444
28	 barato	9560
