0	 bueno	2461
1	 amable	9276
2	 joven	2546
3	 importante	1335
4	 inteligente	8185
5	 sensible	12274
6	 servicial	29277
7	 cercano	7031
8	 feliz	5013
9	 orgulloso	18541
10	 poderoso	11584
11	 profesional	2497
12	 simpático	38413
13	 sabio	22645
14	 humano	3376
15	 interesante	3686
16	 valiente	16633
17	 fuerte	2732
18	 optimista	22389
19	 nervioso	13494
20	 bien	775
21	 cómodo	11684
22	 querido	6184
23	 activo	6998
24	 serio	7347
25	 peligroso	11540
26	 honesto	26010
27	 tranquilo	8493
28	 crítico	15185
