0	 buena	1629
1	 feliz	5013
2	 positiva	8165
3	 agradable	5871
4	 amable	9276
5	 afortunada	43353
6	 profesional	2497
7	 interesante	3686
8	 bonita	9135
9	 divertida	10715
10	 agradecida	30621
11	 especial	1271
12	 entretenida	24159
13	 linda	14711
14	 gratificante	30087
15	 importante	1335
16	 sincera	12099
17	 joven	2546
18	 tierna	25128
19	 querida	16115
20	 bueno	2461
21	 educada	37535
22	 sencilla	5769
23	 contenta	19152
24	 rica	3298
25	 profesora	11914
26	 bien	775
27	 hermosa	7673
28	 pequeña	5063
