0	 sincera	12099
1	 abogada	24054
2	 escritora	16358
3	 correcta	6799
4	 enfermera	22976
5	 interesante	3686
6	 experta	18938
7	 investigadora	20536
8	 doctora	16300
9	 excelente	3762
10	 optimista	22389
11	 equivocada	30201
12	 profesora	11914
13	 inocente	17396
14	 paciente	5204
15	 suya	11765
16	 sorprendida	35897
17	 exitosa	13806
18	 aceptada	24287
19	 periodista	6328
20	 sencilla	5769
21	 conocida	5388
22	 una	348
23	 competente	12727
24	 maestra	12846
25	 educada	37535
26	 positiva	8165
27	 identificada	24401
28	 consciente	8169
