0	 amable	9276
1	 caro	10843
2	 bueno	2461
3	 profesional	2497
4	 responsable	3651
5	 cercano	7031
6	 servicial	29277
7	 barato	9560
8	 seguro	2550
9	 activo	6998
10	 importante	1335
11	 satisfecho	15724
12	 atractivo	8242
13	 sencillo	4892
14	 demandado	26950
15	 interesante	3686
16	 competente	12727
17	 atento	15139
18	 familiar	4136
19	 competitivo	15158
20	 inteligente	8185
21	 cómodo	11684
22	 efectivo	6704
23	 vendedor	14975
24	 exitoso	16403
25	 personal	1664
26	 afortunado	34363
27	 costoso	27369
28	 confiable	19060
