0	 profesor	4891
1	 docente	7855
2	 investigador	11792
3	 alumno	7904
4	 autodidacta	46293
5	 maestro	6815
6	 estudiante	7111
7	 excelente	3762
8	 periodista	6328
9	 escritor	6737
10	 amable	9276
11	 universitario	12880
12	 profesional	2497
13	 experto	8584
14	 lector	7339
15	 independiente	4599
16	 creativo	12010
17	 dr	6108
18	 responsable	3651
19	 médico	6445
20	 humano	3376
21	 fundamental	3621
22	 competente	12727
23	 abogado	7660
24	 amigo	3659
25	 licenciado	23257
26	 ingeniero	13722
27	 asistente	14348
28	 autor	2346
