0	 responsable	3651
1	 competente	12727
2	 independiente	4599
3	 abogada	24054
4	 inocente	17396
5	 acusada	28951
6	 fundamental	3621
7	 titular	5074
8	 correcta	6799
9	 demandada	29068
10	 imprescindible	8516
11	 positiva	8165
12	 importante	1335
13	 afectada	13369
14	 que	294
15	 culpable	14152
16	 identificada	24401
17	 ganadora	14880
18	 sospechosa	43523
19	 amable	9276
20	 legal	4847
21	 indispensable	11571
22	 exitosa	13806
23	 enfermera	22976
24	 inteligente	8185
25	 inmediata	8724
26	 negativa	10047
27	 atractiva	13981
28	 lic	8930
