0	 cercano	7031
1	 importante	1335
2	 poderoso	11584
3	 grande	2541
4	 fuerte	2732
5	 joven	2546
6	 popular	3933
7	 destacado	8576
8	 sabio	22645
9	 amable	9276
10	 adecuado	5598
11	 pequeño	4316
12	 débil	18442
13	 conocido	3545
14	 capacitado	25380
15	 inteligente	8185
16	 buscado	15987
17	 influyente	33151
18	 demandado	26950
19	 famoso	6891
20	 eficaz	6696
21	 común	4703
22	 activo	6998
23	 antiguo	5641
24	 apropiado	15391
25	 completo	3236
26	 querido	6184
27	 responsable	3651
28	 afectado	11417
