0	 importante	1335
1	 cercana	8998
2	 joven	2546
3	 grande	2541
4	 popular	3933
5	 amable	9276
6	 conocida	5388
7	 inteligente	8185
8	 pequeña	5063
9	 poderosa	13610
10	 sensible	12274
11	 destacada	19860
12	 demandada	29068
13	 adecuada	4915
14	 atractiva	13981
15	 activa	6734
16	 indicada	18674
17	 responsable	3651
18	 famosa	8676
19	 fuerte	2732
20	 antigua	6216
21	 afortunada	43353
22	 bella	10948
23	 completa	3978
24	 valiosa	19840
25	 representativa	28892
26	 acertada	21851
27	 competente	12727
28	 ambiciosa	37664
