0	 sencillo	4892
1	 bueno	2461
2	 importante	1335
3	 profesional	2497
4	 divertido	8174
5	 interesante	3686
6	 amable	9276
7	 agradable	5871
8	 recomendable	8203
9	 complicado	7480
10	 joven	2546
11	 personal	1664
12	 servicial	29277
13	 exigente	17981
14	 creativo	12010
15	 gratificante	30087
16	 entretenido	20687
17	 práctico	16230
18	 fácil	3154
19	 grande	2541
20	 duro	5228
21	 inteligente	8185
22	 bonito	7152
23	 exitoso	16403
24	 activo	6998
25	 difícil	4411
26	 útil	8739
27	 serio	7347
28	 completo	3236
