0	 responsable	3651
1	 necesario	2209
2	 competente	12727
3	 profesor	4891
4	 imprescindible	8516
5	 independiente	4599
6	 fundamental	3621
7	 interesante	3686
8	 investigador	11792
9	 indispensable	11571
10	 docente	7855
11	 alumno	7904
12	 oportuno	16480
13	 profesional	2497
14	 humano	3376
15	 escritor	6737
16	 importante	1335
17	 universitario	12880
18	 autodidacta	46293
19	 médico	6445
20	 rector	17360
21	 amable	9276
22	 exitoso	16403
23	 pertinente	19417
24	 excelente	3762
25	 experto	8584
26	 estudiante	7111
27	 ganador	8122
28	 maestro	6815
