0	 maestra	12846
1	 imprescindible	8516
2	 responsable	3651
3	 fundamental	3621
4	 interesante	3686
5	 independiente	4599
6	 excelente	3762
7	 maravillosa	10743
8	 inocente	17396
9	 importante	1335
10	 escritora	16358
11	 abogada	24054
12	 amable	9276
13	 exitosa	13806
14	 sencilla	5769
15	 joven	2546
16	 atractiva	13981
17	 indispensable	11571
18	 perfecta	5469
19	 suya	11765
20	 positiva	8165
21	 protagonista	5715
22	 competente	12727
23	 inteligente	8185
24	 autodidacta	46293
25	 correcta	6799
26	 ganadora	14880
27	 profesional	2497
28	 encantadora	22752
