0	 amable	9276
1	 importante	1335
2	 buena	1629
3	 bueno	2461
4	 servicial	29277
5	 profesional	2497
6	 agradable	5871
7	 sencillo	4892
8	 recomendable	8203
9	 joven	2546
10	 interesante	3686
11	 grande	2541
12	 inteligente	8185
13	 exigente	17981
14	 fácil	3154
15	 personal	1664
16	 fuerte	2732
17	 bonita	9135
18	 sencilla	5769
19	 feliz	5013
20	 positiva	8165
21	 divertida	10715
22	 divertido	8174
23	 eficiente	7415
24	 gratificante	30087
25	 atractiva	13981
26	 difícil	4411
27	 sensible	12274
28	 simple	2187
