0	 bueno	2461
1	 sencillo	4892
2	 importante	1335
3	 profesional	2497
4	 amable	9276
5	 divertido	8174
6	 joven	2546
7	 creativo	12010
8	 agradable	5871
9	 servicial	29277
10	 interesante	3686
11	 personal	1664
12	 grande	2541
13	 exigente	17981
14	 recomendable	8203
15	 gratificante	30087
16	 bonito	7152
17	 práctico	16230
18	 duro	5228
19	 inteligente	8185
20	 activo	6998
21	 fácil	3154
22	 entretenido	20687
23	 complicado	7480
24	 exitoso	16403
25	 valioso	16811
26	 feliz	5013
27	 fuerte	2732
28	 necesario	2209
