0	 inocente	17396
1	 amable	9276
2	 inseguro	46068
3	 culpable	14152
4	 herido	15533
5	 peligroso	11540
6	 familiar	4136
7	 padre	2822
8	 joven	2546
9	 cercano	7031
10	 lesionado	27573
11	 feliz	5013
12	 tranquilo	8493
13	 detenido	9244
14	 desconocido	11672
15	 bueno	2461
16	 querido	6184
17	 seguro	2550
18	 independiente	4599
19	 vulnerable	22051
20	 responsable	3651
21	 orgulloso	18541
22	 corrupto	29986
23	 natural	2501
24	 identificado	13063
25	 bienvenido	29928
26	 gay	8875
27	 asesinado	15186
28	 amigo	3659
