0	 amable	9276
1	 buena	1629
2	 agradable	5871
3	 divertida	10715
4	 bonita	9135
5	 joven	2546
6	 servicial	29277
7	 profesional	2497
8	 bueno	2461
9	 guapa	16621
10	 inteligente	8185
11	 feliz	5013
12	 sexy	13526
13	 linda	14711
14	 atractiva	13981
15	 divertido	8174
16	 sencilla	5769
17	 importante	1335
18	 interesante	3686
19	 hermosa	7673
20	 grande	2541
21	 fácil	3154
22	 exigente	17981
23	 complaciente	39047
24	 cómoda	14358
25	 morbosa	46412
26	 atrevida	40688
27	 sencillo	4892
28	 chica	4441
