0	 bueno	2461
1	 interesante	3686
2	 importante	1335
3	 profesional	2497
4	 divertido	8174
5	 amable	9276
6	 feliz	5013
7	 querido	6184
8	 sencillo	4892
9	 joven	2546
10	 exigente	17981
11	 complicado	7480
12	 agradable	5871
13	 activo	6998
14	 gratificante	30087
15	 positivo	6745
16	 lindo	12250
17	 bonito	7152
18	 entretenido	20687
19	 exitoso	16403
20	 agradecido	18811
21	 ameno	35157
22	 útil	8739
23	 profesor	4891
24	 educado	31261
25	 estudiante	7111
26	 conocido	3545
27	 rico	6215
28	 largo	1880
