0	 joven	2546
1	 inteligente	8185
2	 atractiva	13981
3	 guapa	16621
4	 bella	10948
5	 cercana	8998
6	 hermosa	7673
7	 sexy	13526
8	 bonita	9135
9	 importante	1335
10	 amable	9276
11	 linda	14711
12	 sensible	12274
13	 divertida	10715
14	 pequeña	5063
15	 feliz	5013
16	 grande	2541
17	 cómoda	14358
18	 poderosa	13610
19	 perfecta	5469
20	 simpática	47214
21	 educada	37535
22	 atrevida	40688
23	 tierna	25128
24	 cariñosa	41758
25	 afortunada	43353
26	 popular	3933
27	 sensual	19957
28	 conocida	5388
