0	 buena	1629
1	 feliz	5013
2	 bonita	9135
3	 interesante	3686
4	 entretenida	24159
5	 divertida	10715
6	 positiva	8165
7	 afortunada	43353
8	 especial	1271
9	 agradable	5871
10	 amable	9276
11	 profesional	2497
12	 sincera	12099
13	 sencilla	5769
14	 gratificante	30087
15	 tierna	25128
16	 agradecida	30621
17	 linda	14711
18	 importante	1335
19	 original	3323
20	 rica	3298
21	 bueno	2461
22	 querida	16115
23	 hermosa	7673
24	 bien	775
25	 mala	4495
26	 joven	2546
27	 lectora	29998
28	 larga	4506
