0	 falsa	13482
1	 buena	1629
2	 perfecta	5469
3	 suya	11765
4	 una	348
5	 exitosa	13806
6	 rentable	16454
7	 excelente	3762
8	 nueva	1387
9	 sencilla	5769
10	 atractiva	13981
11	 mala	4495
12	 conocida	5388
13	 interesante	3686
14	 peligrosa	17097
15	 correcta	6799
16	 tuya	17580
17	 otra	1155
18	 desconocida	19887
19	 preciosa	11008
20	 usada	15733
21	 inocente	17396
22	 genial	6626
23	 barata	16903
24	 estupenda	16466
25	 maravillosa	10743
26	 curiosa	19042
27	 utilizada	10375
28	 mentira	11800
