0	 amable	9276
1	 sencilla	5769
2	 importante	1335
3	 buena	1629
4	 interesante	3686
5	 profesional	2497
6	 divertida	10715
7	 atractiva	13981
8	 joven	2546
9	 inteligente	8185
10	 creativa	13373
11	 bonita	9135
12	 curiosa	19042
13	 positiva	8165
14	 agradable	5871
15	 apasionada	29520
16	 servicial	29277
17	 educada	37535
18	 sensible	12274
19	 valiosa	19840
20	 afortunada	43353
21	 especial	1271
22	 entretenida	24159
23	 feliz	5013
24	 emotiva	33607
25	 acertada	21851
26	 discreta	28993
27	 honesta	31641
28	 orgullosa	24689
