0	 profesional	2497
1	 amable	9276
2	 importante	1335
3	 buena	1629
4	 interesante	3686
5	 bueno	2461
6	 agradable	5871
7	 recomendable	8203
8	 sencillo	4892
9	 servicial	29277
10	 divertida	10715
11	 gratificante	30087
12	 joven	2546
13	 divertido	8174
14	 exigente	17981
15	 personal	1664
16	 fácil	3154
17	 sencilla	5769
18	 grande	2541
19	 feliz	5013
20	 positiva	8165
21	 inteligente	8185
22	 entretenida	24159
23	 bonita	9135
24	 útil	8739
25	 especial	1271
26	 simple	2187
27	 completa	3978
28	 emocionante	15739
