0	 inocente	17396
1	 madre	2629
2	 joven	2546
3	 feliz	5013
4	 identificada	24401
5	 familiar	4136
6	 hermosa	7673
7	 infiel	36384
8	 culpable	14152
9	 homosexual	24088
10	 encantadora	22752
11	 perfecta	5469
12	 independiente	4599
13	 amable	9276
14	 sospechosa	43523
15	 responsable	3651
16	 muerta	19030
17	 afortunada	43353
18	 exitosa	13806
19	 inteligente	8185
20	 maravillosa	10743
21	 lesbiana	37500
22	 atractiva	13981
23	 protagonista	5715
24	 suya	11765
25	 vulnerable	22051
26	 desconocida	19887
27	 segura	3926
28	 abogada	24054
