0	 escritor	6737
1	 profesor	4891
2	 humano	3376
3	 interesante	3686
4	 lector	7339
5	 diferente	3527
6	 bueno	2461
7	 alumno	7904
8	 amable	9276
9	 divertido	8174
10	 necesario	2209
11	 maestro	6815
12	 perfecto	4124
13	 honesto	26010
14	 creativo	12010
15	 sincero	20614
16	 periodista	6328
17	 un	305
18	 investigador	11792
19	 optimista	22389
20	 sacerdote	12905
21	 yo	1086
22	 nuevo	1104
23	 universitario	12880
24	 experto	8584
25	 excelente	3762
26	 exitoso	16403
27	 otro	1020
28	 autodidacta	46293
