0	 humano	3376
1	 médico	6445
2	 paciente	5204
3	 perfecto	4124
4	 bueno	2461
5	 necesario	2209
6	 excelente	3762
7	 sincero	20614
8	 interesante	3686
9	 sacerdote	12905
10	 inocente	17396
11	 amable	9276
12	 sabio	22645
13	 experto	8584
14	 correcto	6769
15	 un	305
16	 honesto	26010
17	 desconocido	11672
18	 maravilloso	9146
19	 herido	15533
20	 peligroso	11540
21	 consciente	8169
22	 conocido	3545
23	 doctor	8036
24	 prudente	27624
25	 feliz	5013
26	 nuevo	1104
27	 identificado	13063
28	 diferente	3527
