0	 rentable	16454
1	 responsable	3651
2	 atractiva	13981
3	 imprescindible	8516
4	 segura	3926
5	 ilegal	9667
6	 excelente	3762
7	 independiente	4599
8	 confiable	19060
9	 legal	4847
10	 demandada	29068
11	 exitosa	13806
12	 mejor	866
13	 propietaria	25358
14	 barata	16903
15	 costosa	38700
16	 viable	20655
17	 sencilla	5769
18	 obligada	16030
19	 ganadora	14880
20	dora	2744
21	 conveniente	8658
22	 profesional	2497
23	 una	348
24	 importante	1335
25	 culpable	14152
26	 fiable	19247
27	 que	294
28	 competente	12727
