0	amable	7634
1	bueno	2536
2	feliz	4464
3	agradable	7789
4	callado	24250
5	cuidadoso	26132
6	tranquilo	9505
7	simpático	27376
8	estricto	20062
9	divertido	6540
10	reservado	20154
11	atento	24549
12	amistoso	24282
13	tímido	27374
14	dulce	6896
15	paciente	7140
16	inteligente	7716
17	guapo	13815
18	valiente	11779
19	gracioso	7866
20	duro	5502
21	generoso	20387
22	educado	25780
23	fuerte	3506
24	gentil	25721
25	puntual	15313
26	extraño	5888
27	encantador	16106
28	considerado	6907
