0	amable	7634
1	bueno	2536
2	feliz	4464
3	agradable	7789
4	tranquilo	9505
5	callado	24250
6	cuidadoso	26132
7	simpático	27376
8	divertido	6540
9	amistoso	24282
10	estricto	20062
11	atento	24549
12	guapo	13815
13	gracioso	7866
14	fuerte	3506
15	tímido	27374
16	dulce	6896
17	paciente	7140
18	inteligente	7716
19	generoso	20387
20	reservado	20154
21	valiente	11779
22	gentil	25721
23	duro	5502
24	popular	6362
25	educado	25780
26	considerado	6907
27	orgulloso	11077
28	fiel	13098
