abuela	22
adulta	19
agradable	42
alegre	24
alemana	7
alguien	3
amable	27
arrogante	8
atenta	5
bastante	5
bien	10
blanca	18
bonita	17
buena	65
catalana	1
como	12
cuatro	4
cuidadosa	17
debil	4
demente	17
dicha	3
diferente	42
dificil	19
distante	3
distinta	18
dominante	7
dulce	10
ella	57
enferma	5
esta	32
estar	12
estas	18
este	12
estricta	15
feliz	6
francesa	9
fuerte	29
gentil	9
graciosa	13
grande	6
guapa	23
hermosa	32
holandesa	8
humana	16
igual	14
imposible	1
inestable	18
inteligente	22
intensa	1
interesante	13
joven	14
latina	19
loca	21
mala	6
mama	5
mayor	4
muerta	24
mujer	13
negativa	17
negra	20
normal	30
nueva	16
peligrosa	20
perdida	11
perfecta	14
polaca	10
positiva	15
rara	17
real	15
rica	14
rusa	11
saludable	1
siguiente	22
sueca	12
tanto	6
tranquila	14
tres	19
triste	12
vieja	24
vulnerable	6
