Amor	20
Chino	12
Cristo	9
Dios	24
Hombre	16
Humano	26
Justo	13
Loco	1
Mujer	2
Negro	7
Niño	11
Superman	4
adolescente	21
adulto	24
agradable	19
agradecido	5
ahora	6
allá	23
alto	62
amable	27
amigo	17
amor	34
anciano	11
bebé	1
bien	8
blanco	11
bonito	20
buena	9
bueno	53
buscado	5
capaz	14
caro	16
casado	10
cercano	11
chica	16
chico	25
chicos	23
chulo	4
ciego	17
claro	8
delgado	1
difícil	28
diversión	4
divertido	39
duro	13
débil	10
emocionante	6
entretenido	7
español	20
especial	16
esperado	7
este	7
feliz	64
femenino	13
fuerte	56
fácil	45
grande	57
gratificante	10
hijo	22
hombre	58
honesto	25
humano	66
idiota	19
importante	23
imposible	3
indiferente	14
infantil	8
insoportable	4
inteligente	22
interesante	17
joven	60
judío	6
juego	10
libre	19
lindo	1
loco	3
líder	3
maduro	13
malo	10
masculino	9
moderno	6
muerto	2
mujer	44
nada	6
niño	52
niños	11
padre	33
pareja	7
peligroso	13
pequeño	16
perfecto	30
perro	7
persona	13
pobre	12
popular	8
posible	18
positivo	2
real	25
realista	7
reciente	21
rico	23
rápido	3
sencillo	2
sexo	19
sordo	13
sostenible	5
tarde	15
temprano	4
todo	5
vendido	18
viejo	24
vulnerable	22
útil	11
