Dios	11
abogado	8
abuelo	19
adecuado	17
adolescente	8
adulto	19
agradable	21
alemán	33
alguien	25
alto	5
amable	24
animal	1
antiguo	15
apropiado	10
auténtico	1
bello	7
blanco	32
bueno	62
casado	3
cercano	13
chico	21
cierto	6
clásico	1
como	20
común	19
confiable	12
conocido	16
correcto	11
cuidadoso	6
diferente	14
difícil	23
distinto	13
divertido	2
divino	9
duro	17
esclavo	13
español	41
este	12
estricto	10
estudiante	10
extraño	15
facil	2
falso	9
famoso	22
feliz	18
femenino	51
francés	57
fuerte	20
fácil	4
físico	3
grande	25
griego	27
hebreo	2
hembra	14
hijo	9
hombre	40
hombres	7
homosexual	6
humano	47
húngaro	10
importante	35
incorrecto	22
indicado	9
informal	15
inglés	67
inteligente	4
interesante	7
irregular	11
italiano	60
japonés	5
joven	43
judío	17
jugador	4
latino	13
latín	14
malo	18
masculino	45
mayor	12
mejor	5
menor	6
mexicano	4
militar	8
mixto	3
mortal	4
muerto	2
mujer	24
médico	1
nada	20
nadie	11
negativo	12
negro	30
nieto	13
niño	23
normal	15
otro	13
pequeño	23
perfecto	22
perro	13
persona	16
pila	3
plural	7
poderoso	6
polaco	20
popular	19
portugués	9
próximo	11
querido	9
raro	12
real	25
reservado	5
respetado	1
ruso	18
rápido	18
soltero	12
sueco	5
suizo	14
sustantivo	15
suyo	3
tímido	19
varón	41
verbo	5
viejo	22
útil	20
