Dios	12
actor	18
adecuado	21
afortunado	22
agradable	19
alto	5
amable	17
artista	5
atractivo	14
aventurero	17
bien	4
bonito	22
boxeador	6
bueno	82
buenísimo	16
buscado	10
caballero	2
cantante	20
capaz	34
cariñoso	9
católico	9
chulo	5
cierto	11
consciente	20
culpable	23
curioso	13
demasiado	9
deportista	21
deseado	8
diferente	34
divertido	24
dulce	3
duro	7
elegante	1
encantador	21
escritor	8
español	19
especial	20
esperado	11
estupendo	6
familiar	12
feliz	119
fiel	3
fotógrafo	11
friki	3
fuerte	25
fácil	3
ganador	18
genial	24
gilipollas	13
gracioso	10
grande	44
guapo	99
hermoso	1
hombre	39
homosexual	42
honesto	21
honrado	4
humano	20
idóneo	2
importante	28
indicado	15
indiferente	4
inmortal	11
inocente	16
inteligente	32
interesante	21
invisible	10
joven	13
liberado	6
liberal	1
libre	40
lindo	16
listo	23
luchador	24
macho	7
malo	1
maravilloso	14
mejor	5
modelo	22
mujer	18
músico	16
necesario	12
normal	27
nuestro	15
objetivo	17
optimista	38
orgulloso	20
original	15
otro	5
padre	38
pequeño	11
perfecto	52
periodista	4
popular	3
positivo	7
profesional	9
prudente	8
querido	9
recomendable	2
responsable	19
rico	5
romántico	24
rápido	19
sabio	10
satisfecho	23
seguro	28
sexy	2
simpático	22
sincero	13
soltero	2
suficiente	23
tonto	34
tímido	10
valiente	11
votado	12
zurdo	8
único	2
