Dios	6
Falta	4
abogada	1
abuela	19
actriz	20
afortunada	53
agradable	22
agradecida	7
algo	3
amable	48
amor	12
antigua	7
atractiva	12
bella	35
bonita	19
buena	25
bueno	13
cercana	22
chica	23
completa	2
conocida	17
consciente	16
culpable	24
deliciosa	12
diferente	9
divertida	16
educada	3
elegante	2
ella	56
ello	7
encantadora	23
enfermera	11
entretenida	15
escritora	9
especial	19
esta	3
estupenda	10
excelente	8
exitosa	3
familiar	1
famosa	14
feliz	95
genial	14
grande	18
gratificante	18
guapa	11
hermosa	69
heterosexual	1
hombre	36
hombres	19
homosexual	5
humana	42
identificada	12
igual	9
importante	36
imprescindible	2
independiente	21
infiel	16
inocente	56
inteligente	55
interesante	24
invisible	5
joven	53
lesbiana	15
linda	6
loca	17
madre	56
maestra	13
maravillosa	41
maternidad	2
mejor	16
modelo	13
moderna	3
muerta	6
mujer	51
mujeres	15
natural	6
naturaleza	23
nueva	25
orgullosa	6
original	8
otra	21
otro	8
pareja	14
pequeña	35
perfecta	52
persona	17
poderosa	21
popular	13
positiva	17
preciosa	42
profesional	12
prostituta	5
protagonista	23
querida	11
responsable	22
rica	1
segura	15
sensible	25
sexo	24
sexy	12
sincera	36
soltera	4
suya	53
tierna	8
tuya	10
valiente	4
vegetariana	17
verdad	1
